,AQI,CO,Date,Hour,Level,NO2,O3_1h,O3_8h,PM10,PM25,PrimaryPollution,SO2,WatchPoint,_id,AQIrank,PM25rank,PM10rank,COrank,NO2rank,O3_1hrank,O3_8hrank,SO2rank
291,48,0.6,20200412,22,优,42,53,101,48,16,NaN,10,襄城运动路,5e933091690d8b21f9296ee0,0.3016759776536313,0.3016759776536313,0.3016759776536313,0.3016759776536313,0.3016759776536313,0.3016759776536313,0.3016759776536313,0.3016759776536313
97,49,1.1,20200412,22,优,57,10,76,-,34,NaN,10,党校,5e932fc2690d8b21f9296e18,0.31564245810055863,0.31564245810055863,0.31564245810055863,0.31564245810055863,0.31564245810055863,0.31564245810055863,0.31564245810055863,0.31564245810055863
137,71,0.9,20200412,22,良,78,38,112,92,28,颗粒物(PM10),10,火炬城,5e932ff7690d8b21f9296e40,0.7011173184357542,0.7011173184357542,0.7011173184357542,0.7011173184357542,0.7011173184357542,0.7011173184357542,0.7011173184357542,0.7011173184357542
312,60,0.6,20200412,22,良,106,2,64,70,20,颗粒物(PM10),10,市中心,5e9330a6690d8b21f9296ef5,0.5642458100558659,0.5642458100558659,0.5642458100558659,0.5642458100558659,0.5642458100558659,0.5642458100558659,0.5642458100558659,0.5642458100558659
309,40,0.5,20200412,22,优,11,61,88,35,28,NaN,10,妇幼医院,5e9330a4690d8b21f9296ef2,0.21787709497206703,0.21787709497206703,0.21787709497206703,0.21787709497206703,0.21787709497206703,0.21787709497206703,0.21787709497206703,0.21787709497206703
203,68,0.7,20200412,22,良,23,130,158,84,49,细颗粒物(PM2.5),10,2号,5e93303a690d8b21f9296e85,0.6815642458100558,0.6815642458100558,0.6815642458100558,0.6815642458100558,0.6815642458100558,0.6815642458100558,0.6815642458100558,0.6815642458100558
121,53,0.7,20200412,22,良,45,83,118,56,30,颗粒物(PM10),11,虹桥邮政,5e932fe9690d8b21f9296e30,0.39664804469273746,0.39664804469273746,0.39664804469273746,0.39664804469273746,0.39664804469273746,0.39664804469273746,0.39664804469273746,0.39664804469273746
114,35,0.5,20200412,22,优,15,107,112,35,13,NaN,11,河南岸金山湖子站,5e932fe3690d8b21f9296e29,0.15083798882681565,0.15083798882681565,0.15083798882681565,0.15083798882681565,0.15083798882681565,0.15083798882681565,0.15083798882681565,0.15083798882681565
244,42,0.6,20200412,22,优,14,88,99,42,15,NaN,11,双合村,5e933063690d8b21f9296eb0,0.2346368715083799,0.2346368715083799,0.2346368715083799,0.2346368715083799,0.2346368715083799,0.2346368715083799,0.2346368715083799,0.2346368715083799
221,55,0.7,20200412,22,良,21,99,113,60,34,颗粒物(PM10),11,环保大楼,5e93304b690d8b21f9296e97,0.4553072625698324,0.4553072625698324,0.4553072625698324,0.4553072625698324,0.4553072625698324,0.4553072625698324,0.4553072625698324,0.4553072625698324
45,67,0.6,20200412,22,良,25,108,114,84,39,颗粒物(PM10),11,人大宾馆,5e932f83690d8b21f9296de4,0.664804469273743,0.664804469273743,0.664804469273743,0.664804469273743,0.664804469273743,0.664804469273743,0.664804469273743,0.664804469273743
141,56,0.6,20200412,22,良,54,64,107,61,24,颗粒物(PM10),11,十里,5e932ffc690d8b21f9296e44,0.48044692737430167,0.48044692737430167,0.48044692737430167,0.48044692737430167,0.48044692737430167,0.48044692737430167,0.48044692737430167,0.48044692737430167
236,59,0.5,20200412,22,良,29,44,107,-,42,细颗粒物(PM2.5),11,市水土所,5e93305b690d8b21f9296ea8,0.5446927374301676,0.5446927374301676,0.5446927374301676,0.5446927374301676,0.5446927374301676,0.5446927374301676,0.5446927374301676,0.5446927374301676
200,87,0.7,20200412,22,良,42,91,112,81,64,细颗粒物(PM2.5),11,开发区,5e933036690d8b21f9296e81,0.8268156424581006,0.8268156424581006,0.8268156424581006,0.8268156424581006,0.8268156424581006,0.8268156424581006,0.8268156424581006,0.8268156424581006
101,32,0.4,20200412,22,优,15,101,109,32,16,NaN,11,源西,5e932fcf690d8b21f9296e1c,0.12849162011173185,0.12849162011173185,0.12849162011173185,0.12849162011173185,0.12849162011173185,0.12849162011173185,0.12849162011173185,0.12849162011173185
166,82,1,20200412,22,良,27,74,112,-,60,细颗粒物(PM2.5),11,市环保局,5e933015690d8b21f9296e5e,0.7988826815642458,0.7988826815642458,0.7988826815642458,0.7988826815642458,0.7988826815642458,0.7988826815642458,0.7988826815642458,0.7988826815642458
191,42,0.5,20200412,22,优,40,64,88,42,21,NaN,11,振宁花园,5e93302e690d8b21f9296e78,0.2346368715083799,0.2346368715083799,0.2346368715083799,0.2346368715083799,0.2346368715083799,0.2346368715083799,0.2346368715083799,0.2346368715083799
242,66,0.2,20200412,22,良,34,83,118,82,14,颗粒物(PM10),11,沙湖旅游区,5e933061690d8b21f9296eae,0.6564245810055865,0.6564245810055865,0.6564245810055865,0.6564245810055865,0.6564245810055865,0.6564245810055865,0.6564245810055865,0.6564245810055865
153,88,1.1,20200412,22,良,30,101,153,109,65,细颗粒物(PM2.5),11,环保局子站,5e933008690d8b21f9296e51,0.8296089385474861,0.8296089385474861,0.8296089385474861,0.8296089385474861,0.8296089385474861,0.8296089385474861,0.8296089385474861,0.8296089385474861
33,57,0.7,20200412,22,良,-,78,120,64,34,颗粒物(PM10),11,海虞子站,5e932f79690d8b21f9296dd8,0.5111731843575419,0.5111731843575419,0.5111731843575419,0.5111731843575419,0.5111731843575419,0.5111731843575419,0.5111731843575419,0.5111731843575419
11,56,0.8,20200412,22,良,22,70,102,62,17,颗粒物(PM10),11,市监测站,5e932f63690d8b21f9296dc1,0.48044692737430167,0.48044692737430167,0.48044692737430167,0.48044692737430167,0.48044692737430167,0.48044692737430167,0.48044692737430167,0.48044692737430167
264,82,0.6,20200412,22,良,102,11,93,113,50,颗粒物(PM10),11,党校,5e933077690d8b21f9296ec4,0.7988826815642458,0.7988826815642458,0.7988826815642458,0.7988826815642458,0.7988826815642458,0.7988826815642458,0.7988826815642458,0.7988826815642458
259,48,0.7,20200412,22,优,18,88,100,48,33,NaN,11,公园路,5e933072690d8b21f9296ebf,0.3016759776536313,0.3016759776536313,0.3016759776536313,0.3016759776536313,0.3016759776536313,0.3016759776536313,0.3016759776536313,0.3016759776536313
44,51,0.8,20200412,22,良,23,75,114,51,33,颗粒物(PM10),12,州环境监测站,5e932f83690d8b21f9296de3,0.3659217877094972,0.3659217877094972,0.3659217877094972,0.3659217877094972,0.3659217877094972,0.3659217877094972,0.3659217877094972,0.3659217877094972
113,52,0.9,20200412,22,良,51,40,88,53,21,颗粒物(PM10),12,呼市一监,5e932fe2690d8b21f9296e28,0.38268156424581007,0.38268156424581007,0.38268156424581007,0.38268156424581007,0.38268156424581007,0.38268156424581007,0.38268156424581007,0.38268156424581007
15,62,0.5,20200412,22,良,25,87,102,74,38,颗粒物(PM10),12,游泳馆,5e932f67690d8b21f9296dc5,0.5921787709497207,0.5921787709497207,0.5921787709497207,0.5921787709497207,0.5921787709497207,0.5921787709497207,0.5921787709497207,0.5921787709497207
255,80,0.8,20200412,22,良,41,75,126,109,30,颗粒物(PM10),12,监测站,5e93306e690d8b21f9296ebb,0.7793296089385475,0.7793296089385475,0.7793296089385475,0.7793296089385475,0.7793296089385475,0.7793296089385475,0.7793296089385475,0.7793296089385475
306,65,0.2,20200412,22,良,34,90,109,79,9,颗粒物(PM10),12,黄河新村,5e9330a0690d8b21f9296eef,0.6396648044692738,0.6396648044692738,0.6396648044692738,0.6396648044692738,0.6396648044692738,0.6396648044692738,0.6396648044692738,0.6396648044692738
213,56,0.6,20200412,22,良,18,108,120,61,29,颗粒物(PM10),12,区环保局,5e933043690d8b21f9296e8f,0.48044692737430167,0.48044692737430167,0.48044692737430167,0.48044692737430167,0.48044692737430167,0.48044692737430167,0.48044692737430167,0.48044692737430167
10,69,1,20200412,22,良,29,59,92,86,50,细颗粒物(PM2.5),12,洮北区环保局,5e932f62690d8b21f9296dc0,0.6843575418994413,0.6843575418994413,0.6843575418994413,0.6843575418994413,0.6843575418994413,0.6843575418994413,0.6843575418994413,0.6843575418994413
289,54,1.1,20200412,22,良,50,73,122,58,35,颗粒物(PM10),12,板塘,5e93308f690d8b21f9296ede,0.41899441340782123,0.41899441340782123,0.41899441340782123,0.41899441340782123,0.41899441340782123,0.41899441340782123,0.41899441340782123,0.41899441340782123
143,81,1.2,20200412,22,良,40,20,68,112,43,颗粒物(PM10),12,环保局,5e932ffe690d8b21f9296e46,0.7932960893854749,0.7932960893854749,0.7932960893854749,0.7932960893854749,0.7932960893854749,0.7932960893854749,0.7932960893854749,0.7932960893854749
132,80,1,20200412,22,良,87,28,100,109,26,颗粒物(PM10),13,自来水公司,5e932ff3690d8b21f9296e3b,0.7793296089385475,0.7793296089385475,0.7793296089385475,0.7793296089385475,0.7793296089385475,0.7793296089385475,0.7793296089385475,0.7793296089385475
90,78,0.8,20200412,22,良,34,86,110,106,41,颗粒物(PM10),13,环保局,5e932fb8690d8b21f9296e11,0.7569832402234636,0.7569832402234636,0.7569832402234636,0.7569832402234636,0.7569832402234636,0.7569832402234636,0.7569832402234636,0.7569832402234636
243,74,0.7,20200412,22,良,34,80,103,97,40,颗粒物(PM10),13,监测站,5e933062690d8b21f9296eaf,0.7206703910614525,0.7206703910614525,0.7206703910614525,0.7206703910614525,0.7206703910614525,0.7206703910614525,0.7206703910614525,0.7206703910614525
62,54,1.1,20200412,22,良,26,102,126,55,38,细颗粒物(PM2.5),13,市政府,5e932f94690d8b21f9296df5,0.41899441340782123,0.41899441340782123,0.41899441340782123,0.41899441340782123,0.41899441340782123,0.41899441340782123,0.41899441340782123,0.41899441340782123
28,58,0.4,20200412,22,良,38,83,119,65,34,颗粒物(PM10),13,沧县城建局,5e932f73690d8b21f9296dd2,0.5307262569832403,0.5307262569832403,0.5307262569832403,0.5307262569832403,0.5307262569832403,0.5307262569832403,0.5307262569832403,0.5307262569832403
282,140,0.8,20200412,22,轻度污染,69,24,67,229,53,颗粒物(PM10),13,监测站,5e933089690d8b21f9296ed7,0.05027932960893855,0.05027932960893855,0.05027932960893855,0.05027932960893855,0.05027932960893855,0.05027932960893855,0.05027932960893855,0.05027932960893855
46,72,0.7,20200412,22,良,82,54,85,94,45,颗粒物(PM10),13,甘井子,5e932f84690d8b21f9296de5,0.7094972067039106,0.7094972067039106,0.7094972067039106,0.7094972067039106,0.7094972067039106,0.7094972067039106,0.7094972067039106,0.7094972067039106
34,57,1,20200412,22,良,95,6,80,64,28,颗粒物(PM10),14,清华站,5e932f7a690d8b21f9296dd9,0.5111731843575419,0.5111731843575419,0.5111731843575419,0.5111731843575419,0.5111731843575419,0.5111731843575419,0.5111731843575419,0.5111731843575419
105,57,0.4,20200412,22,良,16,106,113,64,34,颗粒物(PM10),14,钵池山,5e932fda690d8b21f9296e20,0.5111731843575419,0.5111731843575419,0.5111731843575419,0.5111731843575419,0.5111731843575419,0.5111731843575419,0.5111731843575419,0.5111731843575419
180,64,0.9,20200412,22,良,51,15,78,78,39,颗粒物(PM10),14,九狮山,5e933024690d8b21f9296e6d,0.6256983240223464,0.6256983240223464,0.6256983240223464,0.6256983240223464,0.6256983240223464,0.6256983240223464,0.6256983240223464,0.6256983240223464
230,75,0.5,20200412,22,良,37,86,106,99,34,颗粒物(PM10),14,环境监测站,5e933054690d8b21f9296ea1,0.729050279329609,0.729050279329609,0.729050279329609,0.729050279329609,0.729050279329609,0.729050279329609,0.729050279329609,0.729050279329609
174,50,0.9,20200412,22,优,36,103,130,50,29,NaN,14,溧阳市东门子站,5e93301e690d8b21f9296e67,0.3324022346368715,0.3324022346368715,0.3324022346368715,0.3324022346368715,0.3324022346368715,0.3324022346368715,0.3324022346368715,0.3324022346368715
315,70,0.5,20200412,22,良,61,18,77,68,51,细颗粒物(PM2.5),14,石马中学,5e9330aa690d8b21f9296ef8,0.6899441340782123,0.6899441340782123,0.6899441340782123,0.6899441340782123,0.6899441340782123,0.6899441340782123,0.6899441340782123,0.6899441340782123
237,138,0.9,20200412,22,轻度污染,70,61,105,166,105,细颗粒物(PM2.5),14,小河沿,5e93305c690d8b21f9296ea9,0.0446927374301676,0.0446927374301676,0.0446927374301676,0.0446927374301676,0.0446927374301676,0.0446927374301676,0.0446927374301676,0.0446927374301676
80,65,0.4,20200412,22,良,10,74,82,79,28,颗粒物(PM10),14,玛沁县大武镇,5e932fa7690d8b21f9296e07,0.6396648044692738,0.6396648044692738,0.6396648044692738,0.6396648044692738,0.6396648044692738,0.6396648044692738,0.6396648044692738,0.6396648044692738
280,110,0.8,20200412,22,轻度污染,49,41,99,170,32,颗粒物(PM10),15,农水大厦,5e933087690d8b21f9296ed5,0.01675977653631285,0.01675977653631285,0.01675977653631285,0.01675977653631285,0.01675977653631285,0.01675977653631285,0.01675977653631285,0.01675977653631285
215,52,0.5,20200412,22,良,36,74,107,54,35,颗粒物(PM10),15,北戴河环保局,5e933046690d8b21f9296e91,0.38268156424581007,0.38268156424581007,0.38268156424581007,0.38268156424581007,0.38268156424581007,0.38268156424581007,0.38268156424581007,0.38268156424581007
339,120,0.5,20200412,22,轻度污染,22,93,94,190,52,颗粒物(PM10),15,监测站,5e9330c2690d8b21f9296f10,0.027932960893854747,0.027932960893854747,0.027932960893854747,0.027932960893854747,0.027932960893854747,0.027932960893854747,0.027932960893854747,0.027932960893854747
168,105,1,20200412,22,轻度污染,72,68,123,160,67,颗粒物(PM10),15,环保局,5e933017690d8b21f9296e60,0.0111731843575419,0.0111731843575419,0.0111731843575419,0.0111731843575419,0.0111731843575419,0.0111731843575419,0.0111731843575419,0.0111731843575419
297,74,1,20200412,22,良,53,60,106,98,28,颗粒物(PM10),15,达活泉,5e933097690d8b21f9296ee6,0.7206703910614525,0.7206703910614525,0.7206703910614525,0.7206703910614525,0.7206703910614525,0.7206703910614525,0.7206703910614525,0.7206703910614525
139,65,0.7,20200412,22,良,83,28,85,79,19,颗粒物(PM10),15,锦纶小区,5e932ffa690d8b21f9296e42,0.6396648044692738,0.6396648044692738,0.6396648044692738,0.6396648044692738,0.6396648044692738,0.6396648044692738,0.6396648044692738,0.6396648044692738
326,100,0.5,20200412,22,良,20,68,105,102,75,细颗粒物(PM2.5),15,零陵南津渡,5e9330b5690d8b21f9296f03,0.002793296089385475,0.002793296089385475,0.002793296089385475,0.002793296089385475,0.002793296089385475,0.002793296089385475,0.002793296089385475,0.002793296089385475
226,52,0.6,20200412,22,良,33,56,94,52,36,细颗粒物(PM2.5),15,三钢,5e933051690d8b21f9296e9d,0.38268156424581007,0.38268156424581007,0.38268156424581007,0.38268156424581007,0.38268156424581007,0.38268156424581007,0.38268156424581007,0.38268156424581007
14,75,0.5,20200412,22,良,22,86,90,100,34,颗粒物(PM10),15,工人疗养院,5e932f66690d8b21f9296dc4,0.729050279329609,0.729050279329609,0.729050279329609,0.729050279329609,0.729050279329609,0.729050279329609,0.729050279329609,0.729050279329609
52,113,0.6,20200412,22,轻度污染,92,20,77,175,45,颗粒物(PM10),16,达州职业技术学院,5e932f8a690d8b21f9296deb,0.019553072625698324,0.019553072625698324,0.019553072625698324,0.019553072625698324,0.019553072625698324,0.019553072625698324,0.019553072625698324,0.019553072625698324
190,60,0.7,20200412,22,良,25,107,122,69,37,颗粒物(PM10),16,迈皋桥,5e93302d690d8b21f9296e77,0.5642458100558659,0.5642458100558659,0.5642458100558659,0.5642458100558659,0.5642458100558659,0.5642458100558659,0.5642458100558659,0.5642458100558659
298,79,1.3,20200412,22,良,49,94,114,107,33,颗粒物(PM10),16,市环境监测站,5e933098690d8b21f9296ee7,0.7681564245810056,0.7681564245810056,0.7681564245810056,0.7681564245810056,0.7681564245810056,0.7681564245810056,0.7681564245810056,0.7681564245810056
48,63,0.7,20200412,22,良,21,62,100,72,45,细颗粒物(PM2.5),16,江湾东路,5e932f86690d8b21f9296de7,0.6005586592178771,0.6005586592178771,0.6005586592178771,0.6005586592178771,0.6005586592178771,0.6005586592178771,0.6005586592178771,0.6005586592178771
66,143,1.1,20200412,22,轻度污染,81,10,90,154,109,细颗粒物(PM2.5),16,工业园区,5e932f98690d8b21f9296df9,0.055865921787709494,0.055865921787709494,0.055865921787709494,0.055865921787709494,0.055865921787709494,0.055865921787709494,0.055865921787709494,0.055865921787709494
240,76,0.3,20200412,22,良,25,92,108,102,18,颗粒物(PM10),16,职工医院,5e93305f690d8b21f9296eac,0.7402234636871509,0.7402234636871509,0.7402234636871509,0.7402234636871509,0.7402234636871509,0.7402234636871509,0.7402234636871509,0.7402234636871509
199,55,1.1,20200412,22,良,9,82,90,60,36,颗粒物(PM10),16,州监测站,5e933035690d8b21f9296e80,0.4553072625698324,0.4553072625698324,0.4553072625698324,0.4553072625698324,0.4553072625698324,0.4553072625698324,0.4553072625698324,0.4553072625698324
163,139,1.8,20200412,22,轻度污染,62,55,128,129,106,细颗粒物(PM2.5),17,环保局,5e933012690d8b21f9296e5b,0.04748603351955307,0.04748603351955307,0.04748603351955307,0.04748603351955307,0.04748603351955307,0.04748603351955307,0.04748603351955307,0.04748603351955307
208,85,1,20200412,22,良,45,65,93,119,52,颗粒物(PM10),17,环保局,5e93303e690d8b21f9296e8a,0.8212290502793296,0.8212290502793296,0.8212290502793296,0.8212290502793296,0.8212290502793296,0.8212290502793296,0.8212290502793296,0.8212290502793296
7,114,1.1,20200412,22,轻度污染,35,73,104,160,86,细颗粒物(PM2.5),17,深沟寺,5e932f5f690d8b21f9296dbd,0.025139664804469275,0.025139664804469275,0.025139664804469275,0.025139664804469275,0.025139664804469275,0.025139664804469275,0.025139664804469275,0.025139664804469275
115,54,0.6,20200412,22,良,20,90,103,58,26,颗粒物(PM10),17,龙港区,5e932fe4690d8b21f9296e2a,0.41899441340782123,0.41899441340782123,0.41899441340782123,0.41899441340782123,0.41899441340782123,0.41899441340782123,0.41899441340782123,0.41899441340782123
18,55,1.4,20200412,22,良,91,23,78,59,19,颗粒物(PM10),18,市环境监测站,5e932f69690d8b21f9296dc8,0.4553072625698324,0.4553072625698324,0.4553072625698324,0.4553072625698324,0.4553072625698324,0.4553072625698324,0.4553072625698324,0.4553072625698324
182,64,0.7,20200412,22,良,29,88,99,78,26,颗粒物(PM10),18,湖东路四小,5e933025690d8b21f9296e6f,0.6256983240223464,0.6256983240223464,0.6256983240223464,0.6256983240223464,0.6256983240223464,0.6256983240223464,0.6256983240223464,0.6256983240223464
286,48,0.9,20200412,22,优,16,101,113,48,32,NaN,18,市环保,5e93308c690d8b21f9296edb,0.3016759776536313,0.3016759776536313,0.3016759776536313,0.3016759776536313,0.3016759776536313,0.3016759776536313,0.3016759776536313,0.3016759776536313
24,54,0.5,20200412,22,良,28,83,86,58,28,颗粒物(PM10),19,八中,5e932f70690d8b21f9296dce,0.41899441340782123,0.41899441340782123,0.41899441340782123,0.41899441340782123,0.41899441340782123,0.41899441340782123,0.41899441340782123,0.41899441340782123
246,183,1.8,20200412,22,中度污染,117,16,100,269,138,细颗粒物(PM2.5),19,监测站,5e933065690d8b21f9296eb2,0.06424581005586592,0.06424581005586592,0.06424581005586592,0.06424581005586592,0.06424581005586592,0.06424581005586592,0.06424581005586592,0.06424581005586592
206,83,0.9,20200412,22,良,15,125,148,61,61,细颗粒物(PM2.5),2,市环保局,5e93303c690d8b21f9296e88,0.8156424581005587,0.8156424581005587,0.8156424581005587,0.8156424581005587,0.8156424581005587,0.8156424581005587,0.8156424581005587,0.8156424581005587
254,63,-,20200412,22,良,20,49,77,76,22,颗粒物(PM10),2,东门外小游园,5e93306e690d8b21f9296eba,0.6005586592178771,0.6005586592178771,0.6005586592178771,0.6005586592178771,0.6005586592178771,0.6005586592178771,0.6005586592178771,0.6005586592178771
350,38,0.6,20200412,22,优,11,121,131,24,7,NaN,2,定海檀枫,5e9330cd690d8b21f9296f1c,0.19832402234636873,0.19832402234636873,0.19832402234636873,0.19832402234636873,0.19832402234636873,0.19832402234636873,0.19832402234636873,0.19832402234636873
148,500,0.4,20200412,22,严重污染,17,76,87,1294,447,颗粒物(PM10),2,市人民政府,5e933002690d8b21f9296e4b,0.3547486033519553,0.3547486033519553,0.3547486033519553,0.3547486033519553,0.3547486033519553,0.3547486033519553,0.3547486033519553,0.3547486033519553
189,67,0.7,20200412,22,良,27,110,140,83,33,颗粒物(PM10),2,西山风景区,5e93302c690d8b21f9296e76,0.664804469273743,0.664804469273743,0.664804469273743,0.664804469273743,0.664804469273743,0.664804469273743,0.664804469273743,0.664804469273743
72,45,0.8,20200412,22,优,3,144,148,30,17,NaN,2,通天岩,5e932f9f690d8b21f9296dff,0.2569832402234637,0.2569832402234637,0.2569832402234637,0.2569832402234637,0.2569832402234637,0.2569832402234637,0.2569832402234637,0.2569832402234637
271,59,0.6,20200412,22,良,21,95,105,64,42,细颗粒物(PM2.5),2,华夏技校,5e93307e690d8b21f9296ecc,0.5446927374301676,0.5446927374301676,0.5446927374301676,0.5446927374301676,0.5446927374301676,0.5446927374301676,0.5446927374301676,0.5446927374301676
126,141,0.4,20200412,22,轻度污染,46,64,96,232,56,颗粒物(PM10),2,气象局,5e932fed690d8b21f9296e35,0.05307262569832402,0.05307262569832402,0.05307262569832402,0.05307262569832402,0.05307262569832402,0.05307262569832402,0.05307262569832402,0.05307262569832402
252,58,0.4,20200412,22,良,47,48,105,-,41,细颗粒物(PM2.5),2,上方山,5e93306c690d8b21f9296eb8,0.5307262569832403,0.5307262569832403,0.5307262569832403,0.5307262569832403,0.5307262569832403,0.5307262569832403,0.5307262569832403,0.5307262569832403
177,33,0.4,20200412,22,优,6,80,113,33,19,NaN,2,电视发射台,5e933020690d8b21f9296e6a,0.13128491620111732,0.13128491620111732,0.13128491620111732,0.13128491620111732,0.13128491620111732,0.13128491620111732,0.13128491620111732,0.13128491620111732
227,28,0.6,20200412,22,优,7,87,65,20,12,NaN,2,河东子站,5e933052690d8b21f9296e9e,0.09497206703910614,0.09497206703910614,0.09497206703910614,0.09497206703910614,0.09497206703910614,0.09497206703910614,0.09497206703910614,0.09497206703910614
241,37,0.1,20200412,22,优,6,118,113,18,15,NaN,2,武当山,5e933060690d8b21f9296ead,0.18435754189944134,0.18435754189944134,0.18435754189944134,0.18435754189944134,0.18435754189944134,0.18435754189944134,0.18435754189944134,0.18435754189944134
334,73,0.4,20200412,22,良,30,79,114,96,21,颗粒物(PM10),20,市中区政府,5e9330bd690d8b21f9296f0b,0.7178770949720671,0.7178770949720671,0.7178770949720671,0.7178770949720671,0.7178770949720671,0.7178770949720671,0.7178770949720671,0.7178770949720671
12,51,1.1,20200412,22,良,56,33,81,51,28,颗粒物(PM10),20,喜丰,5e932f64690d8b21f9296dc2,0.3659217877094972,0.3659217877094972,0.3659217877094972,0.3659217877094972,0.3659217877094972,0.3659217877094972,0.3659217877094972,0.3659217877094972
