,AQI,CO,Date,Hour,Level,NO2,O3_1h,O3_8h,PM10,PM25,PrimaryPollution,SO2,WatchPoint,_id,AQIrank,PM25rank,PM10rank,COrank,NO2rank,O3_1hrank,O3_8hrank,SO2rank
316,42,0.4,20200412,10,优,10,97,89,-,29,NaN,1,龙虎山,5e9287cb690d8b21f9295dbf,0.30945558739255014,0.30945558739255014,0.30945558739255014,0.30945558739255014,0.30945558739255014,0.30945558739255014,0.30945558739255014,0.30945558739255014
86,89,1.2,20200412,10,良,28,90,63,94,66,细颗粒物(PM2.5),10,海门市监测站,5e9286e3690d8b21f9295ccd,0.7965616045845272,0.7965616045845272,0.7965616045845272,0.7965616045845272,0.7965616045845272,0.7965616045845272,0.7965616045845272,0.7965616045845272
183,23,0.7,20200412,10,优,5,72,47,12,6,NaN,10,市环保局茂港分局,5e92873e690d8b21f9295d30,0.0830945558739255,0.0830945558739255,0.0830945558739255,0.0830945558739255,0.0830945558739255,0.0830945558739255,0.0830945558739255,0.0830945558739255
283,50,1,20200412,10,优,18,72,48,44,35,NaN,10,板塘,5e9287ab690d8b21f9295d9e,0.3667621776504298,0.3667621776504298,0.3667621776504298,0.3667621776504298,0.3667621776504298,0.3667621776504298,0.3667621776504298,0.3667621776504298
174,78,0.8,20200412,10,良,34,84,49,70,57,细颗粒物(PM2.5),10,溧阳市东门子站,5e928737690d8b21f9295d27,0.7134670487106017,0.7134670487106017,0.7134670487106017,0.7134670487106017,0.7134670487106017,0.7134670487106017,0.7134670487106017,0.7134670487106017
10,128,0.9,20200412,10,轻度污染,18,104,56,-,97,细颗粒物(PM2.5),10,洮北区环保局,5e92869c690d8b21f9295c80,0.03724928366762178,0.03724928366762178,0.03724928366762178,0.03724928366762178,0.03724928366762178,0.03724928366762178,0.03724928366762178,0.03724928366762178
135,55,0.8,20200412,10,良,24,38,34,49,39,细颗粒物(PM2.5),10,市图书馆,5e928710690d8b21f9295cfe,0.46131805157593125,0.46131805157593125,0.46131805157593125,0.46131805157593125,0.46131805157593125,0.46131805157593125,0.46131805157593125,0.46131805157593125
304,82,0.6,20200412,10,良,22,79,64,97,60,细颗粒物(PM2.5),10,盐城电厂,5e9287c0690d8b21f9295db3,0.7564469914040115,0.7564469914040115,0.7564469914040115,0.7564469914040115,0.7564469914040115,0.7564469914040115,0.7564469914040115,0.7564469914040115
280,29,0.7,20200412,10,优,10,92,67,26,19,NaN,10,市环保,5e9287a8690d8b21f9295d9b,0.15759312320916904,0.15759312320916904,0.15759312320916904,0.15759312320916904,0.15759312320916904,0.15759312320916904,0.15759312320916904,0.15759312320916904
247,92,1,20200412,10,良,20,84,71,88,68,细颗粒物(PM2.5),10,宿迁学院,5e928786690d8b21f9295d77,0.8166189111747851,0.8166189111747851,0.8166189111747851,0.8166189111747851,0.8166189111747851,0.8166189111747851,0.8166189111747851,0.8166189111747851
159,23,0.5,20200412,10,优,11,73,75,15,12,NaN,10,青龙寺,5e928729690d8b21f9295d17,0.0830945558739255,0.0830945558739255,0.0830945558739255,0.0830945558739255,0.0830945558739255,0.0830945558739255,0.0830945558739255,0.0830945558739255
12,37,0.7,20200412,10,优,11,96,81,37,16,NaN,10,喜丰,5e92869d690d8b21f9295c82,0.2607449856733524,0.2607449856733524,0.2607449856733524,0.2607449856733524,0.2607449856733524,0.2607449856733524,0.2607449856733524,0.2607449856733524
104,64,0.6,20200412,10,良,11,86,81,56,46,细颗粒物(PM2.5),10,污水处理厂,5e9286f3690d8b21f9295cdf,0.5902578796561605,0.5902578796561605,0.5902578796561605,0.5902578796561605,0.5902578796561605,0.5902578796561605,0.5902578796561605,0.5902578796561605
87,84,0.8,20200412,10,良,30,81,46,117,56,颗粒物(PM10),10,共和县恰卜恰镇,5e9286e4690d8b21f9295cce,0.7736389684813754,0.7736389684813754,0.7736389684813754,0.7736389684813754,0.7736389684813754,0.7736389684813754,0.7736389684813754,0.7736389684813754
24,42,0.5,20200412,10,优,25,78,90,42,27,NaN,10,八中,5e9286a8690d8b21f9295c8e,0.30945558739255014,0.30945558739255014,0.30945558739255014,0.30945558739255014,0.30945558739255014,0.30945558739255014,0.30945558739255014,0.30945558739255014
238,40,0.2,20200412,10,优,7,112,104,29,28,NaN,10,武当山,5e92877c690d8b21f9295d6d,0.2922636103151863,0.2922636103151863,0.2922636103151863,0.2922636103151863,0.2922636103151863,0.2922636103151863,0.2922636103151863,0.2922636103151863
151,79,1.1,20200412,10,良,27,82,59,70,58,细颗粒物(PM2.5),11,昆山实验小学,5e928720690d8b21f9295d0e,0.7306590257879656,0.7306590257879656,0.7306590257879656,0.7306590257879656,0.7306590257879656,0.7306590257879656,0.7306590257879656,0.7306590257879656
