,AQI,CO,Date,Hour,Level,NO2,O3_1h,O3_8h,PM10,PM25,PrimaryPollution,SO2,WatchPoint,_id,AQIrank,PM25rank,PM10rank,COrank,NO2rank,O3_1hrank,O3_8hrank,SO2rank
28,78,0.9,20200410,22,良,44,83,112,87,57,细颗粒物(PM2.5),10,沧县城建局,5e908c54690d8b21f92928d2,0.7815126050420168,0.7815126050420168,0.7815126050420168,0.7815126050420168,0.7815126050420168,0.7815126050420168,0.7815126050420168,0.7815126050420168
43,70,0.5,20200410,22,良,39,18,47,89,23,颗粒物(PM10),10,市环保局江州分局,5e908c65690d8b21f92928e2,0.7282913165266106,0.7282913165266106,0.7282913165266106,0.7282913165266106,0.7282913165266106,0.7282913165266106,0.7282913165266106,0.7282913165266106
33,47,0.2,20200410,22,优,-,104,105,47,19,NaN,10,海虞子站,5e908c5b690d8b21f92928d8,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826
262,110,0.5,20200410,22,轻度污染,26,81,86,94,83,细颗粒物(PM2.5),11,水上乐园,5e908d37690d8b21f92929c3,0.022408963585434174,0.022408963585434174,0.022408963585434174,0.022408963585434174,0.022408963585434174,0.022408963585434174,0.022408963585434174,0.022408963585434174
313,62,0.6,20200410,22,良,36,91,107,73,24,颗粒物(PM10),11,开发区,5e908d68690d8b21f92929f7,0.6246498599439776,0.6246498599439776,0.6246498599439776,0.6246498599439776,0.6246498599439776,0.6246498599439776,0.6246498599439776,0.6246498599439776
338,120,0.4,20200410,22,轻度污染,31,66,88,189,53,颗粒物(PM10),11,监测站,5e908d82690d8b21f9292a10,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098
139,43,0.3,20200410,22,优,42,49,73,34,30,NaN,11,锦纶小区,5e908cbb690d8b21f9292942,0.30532212885154064,0.30532212885154064,0.30532212885154064,0.30532212885154064,0.30532212885154064,0.30532212885154064,0.30532212885154064,0.30532212885154064
201,43,0.4,20200410,22,优,30,84,87,43,16,NaN,11,弄弄坪,5e908cf7690d8b21f9292982,0.30532212885154064,0.30532212885154064,0.30532212885154064,0.30532212885154064,0.30532212885154064,0.30532212885154064,0.30532212885154064,0.30532212885154064
19,39,0.4,20200410,22,优,10,54,82,39,15,NaN,11,秋林养殖基地,5e908c4d690d8b21f92928c9,0.24369747899159663,0.24369747899159663,0.24369747899159663,0.24369747899159663,0.24369747899159663,0.24369747899159663,0.24369747899159663,0.24369747899159663
41,55,1,20200410,22,良,84,6,44,60,24,颗粒物(PM10),12,松山一中,5e908c62690d8b21f92928e0,0.49859943977591037,0.49859943977591037,0.49859943977591037,0.49859943977591037,0.49859943977591037,0.49859943977591037,0.49859943977591037,0.49859943977591037
331,24,0.6,20200410,22,优,16,74,87,22,5,NaN,12,玉树县结古镇,5e908d7a690d8b21f9292a09,0.10084033613445378,0.10084033613445378,0.10084033613445378,0.10084033613445378,0.10084033613445378,0.10084033613445378,0.10084033613445378,0.10084033613445378
40,52,0.4,20200410,22,良,16,122,149,53,36,"颗粒物(PM10),细颗粒物(PM2.5)",12,马头岭,5e908c61690d8b21f92928df,0.42296918767507,0.42296918767507,0.42296918767507,0.42296918767507,0.42296918767507,0.42296918767507,0.42296918767507,0.42296918767507
221,71,0.8,20200410,22,良,74,46,120,92,45,颗粒物(PM10),12,环保大楼,5e908d0a690d8b21f9292997,0.7338935574229691,0.7338935574229691,0.7338935574229691,0.7338935574229691,0.7338935574229691,0.7338935574229691,0.7338935574229691,0.7338935574229691
328,69,0.8,20200410,22,良,18,61,71,71,50,细颗粒物(PM2.5),12,寒山水库,5e908d77690d8b21f9292a06,0.7030812324929971,0.7030812324929971,0.7030812324929971,0.7030812324929971,0.7030812324929971,0.7030812324929971,0.7030812324929971,0.7030812324929971
66,93,0.8,20200410,22,良,74,8,71,130,69,细颗粒物(PM2.5),12,工业园区,5e908c7a690d8b21f92928f9,0.8599439775910365,0.8599439775910365,0.8599439775910365,0.8599439775910365,0.8599439775910365,0.8599439775910365,0.8599439775910365,0.8599439775910365
103,84,0.7,20200410,22,良,33,62,75,101,62,细颗粒物(PM2.5),12,环保小区,5e908c9a690d8b21f929291e,0.8375350140056023,0.8375350140056023,0.8375350140056023,0.8375350140056023,0.8375350140056023,0.8375350140056023,0.8375350140056023,0.8375350140056023
244,52,0.8,20200410,22,良,26,57,90,53,14,颗粒物(PM10),12,双合村,5e908d24690d8b21f92929b0,0.42296918767507,0.42296918767507,0.42296918767507,0.42296918767507,0.42296918767507,0.42296918767507,0.42296918767507,0.42296918767507
65,84,0.7,20200410,22,良,76,22,103,75,62,细颗粒物(PM2.5),12,沈抚新城,5e908c79690d8b21f92928f8,0.8375350140056023,0.8375350140056023,0.8375350140056023,0.8375350140056023,0.8375350140056023,0.8375350140056023,0.8375350140056023,0.8375350140056023
308,65,0.6,20200410,22,良,35,59,86,54,47,细颗粒物(PM2.5),12,妇幼医院,5e908d63690d8b21f92929f2,0.6638655462184874,0.6638655462184874,0.6638655462184874,0.6638655462184874,0.6638655462184874,0.6638655462184874,0.6638655462184874,0.6638655462184874
37,58,0.8,20200410,22,良,18,93,118,41,41,细颗粒物(PM2.5),12,西园路,5e908c5f690d8b21f92928dc,0.5686274509803921,0.5686274509803921,0.5686274509803921,0.5686274509803921,0.5686274509803921,0.5686274509803921,0.5686274509803921,0.5686274509803921
60,60,0.7,20200410,22,良,36,82,107,69,22,颗粒物(PM10),12,综合楼,5e908c74690d8b21f92928f3,0.5994397759103641,0.5994397759103641,0.5994397759103641,0.5994397759103641,0.5994397759103641,0.5994397759103641,0.5994397759103641,0.5994397759103641
121,55,1.1,20200410,22,良,38,81,93,60,31,颗粒物(PM10),12,虹桥邮政,5e908cab690d8b21f9292930,0.49859943977591037,0.49859943977591037,0.49859943977591037,0.49859943977591037,0.49859943977591037,0.49859943977591037,0.49859943977591037,0.49859943977591037
237,104,1,20200410,22,轻度污染,115,17,94,122,78,细颗粒物(PM2.5),12,小河沿,5e908d1d690d8b21f92929a9,0.0056022408963585435,0.0056022408963585435,0.0056022408963585435,0.0056022408963585435,0.0056022408963585435,0.0056022408963585435,0.0056022408963585435,0.0056022408963585435
152,76,1.1,20200410,22,良,47,10,53,102,46,颗粒物(PM10),12,来宾二中,5e908cc7690d8b21f929294f,0.7703081232492998,0.7703081232492998,0.7703081232492998,0.7703081232492998,0.7703081232492998,0.7703081232492998,0.7703081232492998,0.7703081232492998
353,60,0.5,20200410,22,良,53,46,90,68,43,细颗粒物(PM2.5),13,人民公园,5e908d91690d8b21f9292a21,0.5994397759103641,0.5994397759103641,0.5994397759103641,0.5994397759103641,0.5994397759103641,0.5994397759103641,0.5994397759103641,0.5994397759103641
279,80,0.7,20200410,22,良,13,64,78,110,25,颗粒物(PM10),13,农水大厦,5e908d48690d8b21f92929d5,0.8011204481792717,0.8011204481792717,0.8011204481792717,0.8011204481792717,0.8011204481792717,0.8011204481792717,0.8011204481792717,0.8011204481792717
140,68,0.6,20200410,22,良,28,87,106,60,49,细颗粒物(PM2.5),13,南山,5e908cbc690d8b21f9292943,0.6974789915966386,0.6974789915966386,0.6974789915966386,0.6974789915966386,0.6974789915966386,0.6974789915966386,0.6974789915966386,0.6974789915966386
325,90,0.8,20200410,22,良,17,60,68,86,67,细颗粒物(PM2.5),14,零陵南津渡,5e908d74690d8b21f9292a03,0.8543417366946778,0.8543417366946778,0.8543417366946778,0.8543417366946778,0.8543417366946778,0.8543417366946778,0.8543417366946778,0.8543417366946778
10,81,1.4,20200410,22,良,50,26,69,112,58,颗粒物(PM10),14,洮北区环保局,5e908c44690d8b21f92928c0,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095
12,53,1,20200410,22,良,47,39,86,55,31,颗粒物(PM10),14,喜丰,5e908c46690d8b21f92928c2,0.4481792717086835,0.4481792717086835,0.4481792717086835,0.4481792717086835,0.4481792717086835,0.4481792717086835,0.4481792717086835,0.4481792717086835
269,83,1.2,20200410,22,良,45,72,103,99,61,细颗粒物(PM2.5),14,仲裁委,5e908d3e690d8b21f92929cb,0.8263305322128851,0.8263305322128851,0.8263305322128851,0.8263305322128851,0.8263305322128851,0.8263305322128851,0.8263305322128851,0.8263305322128851
48,95,0.9,20200410,22,良,40,55,93,77,71,细颗粒物(PM2.5),15,江湾东路,5e908c6a690d8b21f92928e7,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.8627450980392157
327,69,0.5,20200410,22,良,40,85,105,88,21,颗粒物(PM10),15,实验中学,5e908d76690d8b21f9292a05,0.7030812324929971,0.7030812324929971,0.7030812324929971,0.7030812324929971,0.7030812324929971,0.7030812324929971,0.7030812324929971,0.7030812324929971
321,82,0.5,20200410,22,良,24,92,131,72,60,细颗粒物(PM2.5),15,龙虎山,5e908d71690d8b21f92929ff,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888
220,32,0.6,20200410,22,优,16,100,120,31,19,NaN,15,环境监测站,5e908d0a690d8b21f9292996,0.1484593837535014,0.1484593837535014,0.1484593837535014,0.1484593837535014,0.1484593837535014,0.1484593837535014,0.1484593837535014,0.1484593837535014
275,51,0.4,20200410,22,良,10,93,100,51,19,颗粒物(PM10),15,聚英学校,5e908d45690d8b21f92929d1,0.4061624649859944,0.4061624649859944,0.4061624649859944,0.4061624649859944,0.4061624649859944,0.4061624649859944,0.4061624649859944,0.4061624649859944
46,73,0.5,20200410,22,良,35,93,111,80,53,细颗粒物(PM2.5),16,甘井子,5e908c68690d8b21f92928e5,0.742296918767507,0.742296918767507,0.742296918767507,0.742296918767507,0.742296918767507,0.742296918767507,0.742296918767507,0.742296918767507
176,56,0.5,20200410,22,良,30,125,136,62,31,颗粒物(PM10),16,龙岩师专,5e908cdf690d8b21f9292969,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
243,64,0.9,20200410,22,良,22,76,87,77,38,颗粒物(PM10),16,监测站,5e908d23690d8b21f92929af,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118
181,97,0.7,20200410,22,良,56,9,30,96,72,细颗粒物(PM2.5),16,环保局,5e908ce4690d8b21f929296e,0.8683473389355743,0.8683473389355743,0.8683473389355743,0.8683473389355743,0.8683473389355743,0.8683473389355743,0.8683473389355743,0.8683473389355743
52,47,0.3,20200410,22,优,36,29,35,47,21,NaN,16,达州职业技术学院,5e908c6d690d8b21f92928eb,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.35294117647058826
285,78,1.5,20200410,22,良,50,26,61,96,57,细颗粒物(PM2.5),16,市环保,5e908d4e690d8b21f92929db,0.7815126050420168,0.7815126050420168,0.7815126050420168,0.7815126050420168,0.7815126050420168,0.7815126050420168,0.7815126050420168,0.7815126050420168
245,57,0.5,20200410,22,良,17,91,105,63,27,颗粒物(PM10),16,平朔,5e908d25690d8b21f92929b1,0.5406162464985994,0.5406162464985994,0.5406162464985994,0.5406162464985994,0.5406162464985994,0.5406162464985994,0.5406162464985994,0.5406162464985994
115,56,0.6,20200410,22,良,34,86,112,62,28,颗粒物(PM10),17,龙港区,5e908ca5690d8b21f929292a,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824
98,64,0.6,20200410,22,良,34,56,92,66,46,细颗粒物(PM2.5),18,电机北厂,5e908c96690d8b21f9292919,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.6470588235294118
163,243,1.7,20200410,22,重度污染,53,54,110,221,193,细颗粒物(PM2.5),19,环保局,5e908cd3690d8b21f929295b,0.10364145658263306,0.10364145658263306,0.10364145658263306,0.10364145658263306,0.10364145658263306,0.10364145658263306,0.10364145658263306,0.10364145658263306
99,117,1.1,20200410,22,轻度污染,34,41,98,-,88,细颗粒物(PM2.5),19,原169医院,5e908c97690d8b21f929291a,0.036414565826330535,0.036414565826330535,0.036414565826330535,0.036414565826330535,0.036414565826330535,0.036414565826330535,0.036414565826330535,0.036414565826330535
80,28,0.3,20200410,22,优,12,74,83,28,15,NaN,19,玛沁县大武镇,5e908c87690d8b21f9292907,0.12044817927170869,0.12044817927170869,0.12044817927170869,0.12044817927170869,0.12044817927170869,0.12044817927170869,0.12044817927170869,0.12044817927170869
171,63,0.5,20200410,22,良,18,79,86,68,45,细颗粒物(PM2.5),2,监测大楼,5e908cdb690d8b21f9292964,0.6330532212885154,0.6330532212885154,0.6330532212885154,0.6330532212885154,0.6330532212885154,0.6330532212885154,0.6330532212885154,0.6330532212885154
148,67,0.3,20200410,22,良,18,119,123,84,23,颗粒物(PM10),2,市人民政府,5e908cc3690d8b21f929294b,0.6750700280112045,0.6750700280112045,0.6750700280112045,0.6750700280112045,0.6750700280112045,0.6750700280112045,0.6750700280112045,0.6750700280112045
13,109,0.4,20200410,22,轻度污染,9,82,83,167,34,颗粒物(PM10),2,豫源饭店,5e908c47690d8b21f92928c3,0.01680672268907563,0.01680672268907563,0.01680672268907563,0.01680672268907563,0.01680672268907563,0.01680672268907563,0.01680672268907563,0.01680672268907563
227,34,0.5,20200410,22,优,6,72,77,34,20,NaN,2,河东子站,5e908d11690d8b21f929299e,0.17366946778711484,0.17366946778711484,0.17366946778711484,0.17366946778711484,0.17366946778711484,0.17366946778711484,0.17366946778711484,0.17366946778711484
93,36,0.8,20200410,22,优,14,55,53,31,25,NaN,2,市监测站,5e908c92690d8b21f9292914,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047
299,42,-,20200410,22,优,23,33,34,29,29,NaN,2,平桥分局,5e908d5a690d8b21f92929e9,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
72,122,1.1,20200410,22,轻度污染,60,52,95,166,92,细颗粒物(PM2.5),2,通天岩,5e908c7f690d8b21f92928ff,0.04201680672268908,0.04201680672268908,0.04201680672268908,0.04201680672268908,0.04201680672268908,0.04201680672268908,0.04201680672268908,0.04201680672268908
126,111,0.3,20200410,22,轻度污染,10,83,93,172,48,颗粒物(PM10),2,气象局,5e908caf690d8b21f9292935,0.025210084033613446,0.025210084033613446,0.025210084033613446,0.025210084033613446,0.025210084033613446,0.025210084033613446,0.025210084033613446,0.025210084033613446
116,40,0.9,20200410,22,优,16,70,87,40,20,NaN,2,区环保局,5e908ca6690d8b21f929292b,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137
250,32,1.3,20200410,22,优,17,37,33,32,19,NaN,2,市委党校,5e908d29690d8b21f92929b6,0.1484593837535014,0.1484593837535014,0.1484593837535014,0.1484593837535014,0.1484593837535014,0.1484593837535014,0.1484593837535014,0.1484593837535014
56,112,0.2,20200410,22,轻度污染,9,95,107,174,36,颗粒物(PM10),2,监测站（原粮食局）,5e908c71690d8b21f92928ef,0.028011204481792718,0.028011204481792718,0.028011204481792718,0.028011204481792718,0.028011204481792718,0.028011204481792718,0.028011204481792718,0.028011204481792718
282,77,0.4,20200410,22,良,8,83,92,103,36,颗粒物(PM10),2,监测站,5e908d4b690d8b21f92929d8,0.7759103641456583,0.7759103641456583,0.7759103641456583,0.7759103641456583,0.7759103641456583,0.7759103641456583,0.7759103641456583,0.7759103641456583
147,82,0.3,20200410,22,良,9,58,62,113,33,颗粒物(PM10),2,长征新村,5e908cc2690d8b21f929294a,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888
351,38,0.5,20200410,22,优,20,38,33,-,26,NaN,2,市一纸厂,5e908d90690d8b21f9292a1f,0.22408963585434175,0.22408963585434175,0.22408963585434175,0.22408963585434175,0.22408963585434175,0.22408963585434175,0.22408963585434175,0.22408963585434175
189,49,0.7,20200410,22,优,8,87,91,49,32,NaN,2,西山风景区,5e908ceb690d8b21f9292976,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093
179,20,0.7,20200410,22,优,16,63,53,-,8,NaN,2,中信二小,5e908ce2690d8b21f929296c,0.08123249299719888,0.08123249299719888,0.08123249299719888,0.08123249299719888,0.08123249299719888,0.08123249299719888,0.08123249299719888,0.08123249299719888
177,59,0.5,20200410,22,良,13,47,71,68,36,颗粒物(PM10),2,电视发射台,5e908ce0690d8b21f929296a,0.5910364145658263,0.5910364145658263,0.5910364145658263,0.5910364145658263,0.5910364145658263,0.5910364145658263,0.5910364145658263,0.5910364145658263
211,51,0.5,20200410,22,良,15,104,112,52,35,颗粒物(PM10),2,场坝街,5e908d01690d8b21f929298d,0.4061624649859944,0.4061624649859944,0.4061624649859944,0.4061624649859944,0.4061624649859944,0.4061624649859944,0.4061624649859944,0.4061624649859944
192,43,0.3,20200410,22,优,5,135,141,29,21,NaN,2,茫荡山,5e908cef690d8b21f9292979,0.30532212885154064,0.30532212885154064,0.30532212885154064,0.30532212885154064,0.30532212885154064,0.30532212885154064,0.30532212885154064,0.30532212885154064
335,28,0.5,20200410,22,优,17,48,48,-,19,NaN,2,永定新区,5e908d7f690d8b21f9292a0d,0.12044817927170869,0.12044817927170869,0.12044817927170869,0.12044817927170869,0.12044817927170869,0.12044817927170869,0.12044817927170869,0.12044817927170869
106,80,0.7,20200410,22,良,28,50,57,65,59,细颗粒物(PM2.5),2,监测站,5e908c9d690d8b21f9292921,0.8011204481792717,0.8011204481792717,0.8011204481792717,0.8011204481792717,0.8011204481792717,0.8011204481792717,0.8011204481792717,0.8011204481792717
280,49,0.5,20200410,22,优,20,85,101,47,34,NaN,20,集宁新区,5e908d49690d8b21f92929d6,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093
294,36,0.2,20200410,22,优,9,61,78,36,16,NaN,20,市环保监测站,5e908d56690d8b21f92929e4,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047,0.19047619047619047
83,150,-,20200410,22,轻度污染,9,104,116,250,58,颗粒物(PM10),20,海晏县西海镇,5e908c89690d8b21f929290a,0.056022408963585436,0.056022408963585436,0.056022408963585436,0.056022408963585436,0.056022408963585436,0.056022408963585436,0.056022408963585436,0.056022408963585436
78,143,1.4,20200410,22,轻度污染,27,17,26,151,109,细颗粒物(PM2.5),22,电子科大尧山校区,5e908c85690d8b21f9292905,0.05042016806722689,0.05042016806722689,0.05042016806722689,0.05042016806722689,0.05042016806722689,0.05042016806722689,0.05042016806722689,0.05042016806722689
49,42,1.3,20200410,22,优,80,61,106,42,22,NaN,24,大同区,5e908c6b690d8b21f92928e8,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
234,57,0.7,20200410,22,良,42,82,111,64,33,颗粒物(PM10),26,市八中,5e908d1a690d8b21f92929a6,0.5406162464985994,0.5406162464985994,0.5406162464985994,0.5406162464985994,0.5406162464985994,0.5406162464985994,0.5406162464985994,0.5406162464985994
29,489,2.1,20200410,22,严重污染,123,49,88,-,483,细颗粒物(PM2.5),26,食品厂,5e908c55690d8b21f92928d3,0.37815126050420167,0.37815126050420167,0.37815126050420167,0.37815126050420167,0.37815126050420167,0.37815126050420167,0.37815126050420167,0.37815126050420167
215,65,0.6,20200410,22,良,32,72,106,79,38,颗粒物(PM10),27,北戴河环保局,5e908d05690d8b21f9292991,0.6638655462184874,0.6638655462184874,0.6638655462184874,0.6638655462184874,0.6638655462184874,0.6638655462184874,0.6638655462184874,0.6638655462184874
162,58,0.6,20200410,22,良,43,70,104,66,40,颗粒物(PM10),27,宏伟区,5e908cd2690d8b21f929295a,0.5686274509803921,0.5686274509803921,0.5686274509803921,0.5686274509803921,0.5686274509803921,0.5686274509803921,0.5686274509803921,0.5686274509803921
36,67,0.9,20200410,22,良,29,48,83,83,27,颗粒物(PM10),29,西梁,5e908c5e690d8b21f92928db,0.6750700280112045,0.6750700280112045,0.6750700280112045,0.6750700280112045,0.6750700280112045,0.6750700280112045,0.6750700280112045,0.6750700280112045
329,41,1.6,20200410,22,优,28,40,46,41,26,NaN,3,运城中学,5e908d78690d8b21f9292a07,0.27170868347338933,0.27170868347338933,0.27170868347338933,0.27170868347338933,0.27170868347338933,0.27170868347338933,0.27170868347338933,0.27170868347338933
309,46,0.3,20200410,22,优,13,108,104,46,30,NaN,3,盐城电厂,5e908d64690d8b21f92929f3,0.3445378151260504,0.3445378151260504,0.3445378151260504,0.3445378151260504,0.3445378151260504,0.3445378151260504,0.3445378151260504,0.3445378151260504
91,52,0.5,20200410,22,良,41,60,111,54,22,颗粒物(PM10),3,滨江,5e908c90690d8b21f9292912,0.42296918767507,0.42296918767507,0.42296918767507,0.42296918767507,0.42296918767507,0.42296918767507,0.42296918767507,0.42296918767507
229,14,0.7,20200410,22,优,16,42,42,5,4,NaN,3,监测站,5e908d14690d8b21f92929a0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
3,33,0.3,20200410,22,优,5,55,62,-,23,NaN,3,小东沟,5e908c3e690d8b21f92928b9,0.16526610644257703,0.16526610644257703,0.16526610644257703,0.16526610644257703,0.16526610644257703,0.16526610644257703,0.16526610644257703,0.16526610644257703
22,58,0.4,20200410,22,良,34,73,118,65,32,颗粒物(PM10),3,万寿西宫,5e908c4f690d8b21f92928cc,0.5686274509803921,0.5686274509803921,0.5686274509803921,0.5686274509803921,0.5686274509803921,0.5686274509803921,0.5686274509803921,0.5686274509803921
206,90,0.9,20200410,22,良,19,118,137,70,67,细颗粒物(PM2.5),3,市环保局,5e908cfd690d8b21f9292988,0.8543417366946778,0.8543417366946778,0.8543417366946778,0.8543417366946778,0.8543417366946778,0.8543417366946778,0.8543417366946778,0.8543417366946778
349,41,0.6,20200410,22,优,14,106,114,41,20,NaN,3,定海檀枫,5e908d8d690d8b21f9292a1c,0.27170868347338933,0.27170868347338933,0.27170868347338933,0.27170868347338933,0.27170868347338933,0.27170868347338933,0.27170868347338933,0.27170868347338933
172,79,0.4,20200410,22,良,12,94,106,64,58,细颗粒物(PM2.5),3,窑上,5e908cdc690d8b21f9292965,0.7871148459383753,0.7871148459383753,0.7871148459383753,0.7871148459383753,0.7871148459383753,0.7871148459383753,0.7871148459383753,0.7871148459383753
6,74,0.6,20200410,22,良,19,100,118,71,54,细颗粒物(PM2.5),3,环科院,5e908c41690d8b21f92928bc,0.7478991596638656,0.7478991596638656,0.7478991596638656,0.7478991596638656,0.7478991596638656,0.7478991596638656,0.7478991596638656,0.7478991596638656
252,48,0.2,20200410,22,优,21,-,136,48,32,NaN,3,上方山,5e908d2b690d8b21f92929b8,0.3585434173669468,0.3585434173669468,0.3585434173669468,0.3585434173669468,0.3585434173669468,0.3585434173669468,0.3585434173669468,0.3585434173669468
85,42,0.7,20200410,22,优,7,79,83,42,20,NaN,3,东寨港,5e908c8b690d8b21f929290c,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
161,50,0.5,20200410,22,优,31,32,42,47,35,NaN,3,区政府,5e908cd1690d8b21f9292959,0.3865546218487395,0.3865546218487395,0.3865546218487395,0.3865546218487395,0.3865546218487395,0.3865546218487395,0.3865546218487395,0.3865546218487395
