,AQI,CO,Date,Hour,Level,NO2,O3_1h,O3_8h,PM10,PM25,PrimaryPollution,SO2,WatchPoint,_id,AQIrank,PM25rank,PM10rank,COrank,NO2rank,O3_1hrank,O3_8hrank,SO2rank
161,65,1,20200411,10,良,26,49,44,79,31,颗粒物(PM10),11,市环保局,5e913612690d8b21f9293a9e,0.6457142857142857,0.6457142857142857,0.6457142857142857,0.6457142857142857,0.6457142857142857,0.6457142857142857,0.6457142857142857,0.6457142857142857
198,56,0.7,20200411,10,良,14,120,106,61,35,颗粒物(PM10),11,2号,5e91363b690d8b21f9293ac5,0.5342857142857143,0.5342857142857143,0.5342857142857143,0.5342857142857143,0.5342857142857143,0.5342857142857143,0.5342857142857143,0.5342857142857143
297,77,1,20200411,10,良,29,54,47,-,56,细颗粒物(PM2.5),11,监测站,5e91369a690d8b21f9293b2e,0.7628571428571429,0.7628571428571429,0.7628571428571429,0.7628571428571429,0.7628571428571429,0.7628571428571429,0.7628571428571429,0.7628571428571429
206,63,0.8,20200411,10,良,43,50,52,62,45,细颗粒物(PM2.5),11,场坝街,5e913643690d8b21f9293acd,0.6257142857142857,0.6257142857142857,0.6257142857142857,0.6257142857142857,0.6257142857142857,0.6257142857142857,0.6257142857142857,0.6257142857142857
23,142,4,20200411,10,轻度污染,97,38,37,186,108,细颗粒物(PM2.5),115,大峪,5e913539690d8b21f9293a0d,0.07428571428571429,0.07428571428571429,0.07428571428571429,0.07428571428571429,0.07428571428571429,0.07428571428571429,0.07428571428571429,0.07428571428571429
228,51,0.7,20200411,10,良,24,71,76,51,28,颗粒物(PM10),12,市环保局,5e913658690d8b21f9293ae5,0.43142857142857144,0.43142857142857144,0.43142857142857144,0.43142857142857144,0.43142857142857144,0.43142857142857144,0.43142857142857144,0.43142857142857144
250,66,0.7,20200411,10,良,42,44,11,82,46,颗粒物(PM10),12,尖草坪,5e91366d690d8b21f9293afd,0.6657142857142857,0.6657142857142857,0.6657142857142857,0.6657142857142857,0.6657142857142857,0.6657142857142857,0.6657142857142857,0.6657142857142857
163,99,0.4,20200411,10,良,20,72,70,148,38,颗粒物(PM10),12,环保局,5e913614690d8b21f9293aa0,0.8685714285714285,0.8685714285714285,0.8685714285714285,0.8685714285714285,0.8685714285714285,0.8685714285714285,0.8685714285714285,0.8685714285714285
127,85,1.1,20200411,10,良,37,67,28,100,63,细颗粒物(PM2.5),12,科干所,5e9135d8690d8b21f9293a79,0.8114285714285714,0.8114285714285714,0.8114285714285714,0.8114285714285714,0.8114285714285714,0.8114285714285714,0.8114285714285714,0.8114285714285714
349,52,0.6,20200411,10,良,27,32,29,45,36,细颗粒物(PM2.5),12,丁字口,5e9136cc690d8b21f9293b64,0.44571428571428573,0.44571428571428573,0.44571428571428573,0.44571428571428573,0.44571428571428573,0.44571428571428573,0.44571428571428573,0.44571428571428573
290,136,0.9,20200411,10,轻度污染,42,55,58,221,59,颗粒物(PM10),13,市环境监测站,5e913693690d8b21f9293b27,0.06857142857142857,0.06857142857142857,0.06857142857142857,0.06857142857142857,0.06857142857142857,0.06857142857142857,0.06857142857142857,0.06857142857142857
28,53,0.8,20200411,10,良,24,87,62,56,29,颗粒物(PM10),13,沧县城建局,5e91353d690d8b21f9293a12,0.4742857142857143,0.4742857142857143,0.4742857142857143,0.4742857142857143,0.4742857142857143,0.4742857142857143,0.4742857142857143,0.4742857142857143
171,75,0.7,20200411,10,良,54,31,48,68,55,细颗粒物(PM2.5),13,龙岩师专,5e91361c690d8b21f9293aa9,0.7542857142857143,0.7542857142857143,0.7542857142857143,0.7542857142857143,0.7542857142857143,0.7542857142857143,0.7542857142857143,0.7542857142857143
306,68,0.6,20200411,10,良,39,88,76,85,31,颗粒物(PM10),13,开发区,5e9136a2690d8b21f9293b37,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857,0.6857142857142857
301,105,0.5,20200411,10,轻度污染,16,123,63,104,79,细颗粒物(PM2.5),13,妇幼医院,5e91369d690d8b21f9293b32,0.005714285714285714,0.005714285714285714,0.005714285714285714,0.005714285714285714,0.005714285714285714,0.005714285714285714,0.005714285714285714,0.005714285714285714
150,89,0.7,20200411,10,良,16,103,82,94,66,细颗粒物(PM2.5),13,环保局子站,5e9135f3690d8b21f9293a91,0.8228571428571428,0.8228571428571428,0.8228571428571428,0.8228571428571428,0.8228571428571428,0.8228571428571428,0.8228571428571428,0.8228571428571428
219,57,0.6,20200411,10,良,41,122,88,56,40,细颗粒物(PM2.5),13,乳山市环保局,5e913650690d8b21f9293adb,0.5428571428571428,0.5428571428571428,0.5428571428571428,0.5428571428571428,0.5428571428571428,0.5428571428571428,0.5428571428571428,0.5428571428571428
321,52,0.6,20200411,10,良,8,62,55,54,35,颗粒物(PM10),14,寒山水库,5e9136b0690d8b21f9293b46,0.44571428571428573,0.44571428571428573,0.44571428571428573,0.44571428571428573,0.44571428571428573,0.44571428571428573,0.44571428571428573,0.44571428571428573
334,73,0.6,20200411,10,良,27,62,76,95,42,颗粒物(PM10),14,睦岗子站,5e9136bc690d8b21f9293b53,0.7342857142857143,0.7342857142857143,0.7342857142857143,0.7342857142857143,0.7342857142857143,0.7342857142857143,0.7342857142857143,0.7342857142857143
126,119,0.9,20200411,10,轻度污染,30,104,60,121,90,细颗粒物(PM2.5),14,哈达湾,5e9135d6690d8b21f9293a77,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.04285714285714286,0.04285714285714286
220,82,1.7,20200411,10,良,22,46,27,65,60,细颗粒物(PM2.5),14,市政府,5e913651690d8b21f9293adc,0.8028571428571428,0.8028571428571428,0.8028571428571428,0.8028571428571428,0.8028571428571428,0.8028571428571428,0.8028571428571428,0.8028571428571428
38,59,0.9,20200411,10,良,42,49,26,68,16,颗粒物(PM10),14,铁路,5e91354b690d8b21f9293a1d,0.5771428571428572,0.5771428571428572,0.5771428571428572,0.5771428571428572,0.5771428571428572,0.5771428571428572,0.5771428571428572,0.5771428571428572
48,94,0.8,20200411,10,良,32,77,44,93,70,细颗粒物(PM2.5),15,江湾东路,5e91355d690d8b21f9293a27,0.8371428571428572,0.8371428571428572,0.8371428571428572,0.8371428571428572,0.8371428571428572,0.8371428571428572,0.8371428571428572,0.8371428571428572
25,72,0.8,20200411,10,良,27,72,54,84,52,细颗粒物(PM2.5),15,市环保局,5e91353b690d8b21f9293a0f,0.72,0.72,0.72,0.72,0.72,0.72,0.72,0.72
240,132,0.6,20200411,10,轻度污染,25,88,53,155,100,细颗粒物(PM2.5),15,监测站,5e913664690d8b21f9293af2,0.06571428571428571,0.06571428571428571,0.06571428571428571,0.06571428571428571,0.06571428571428571,0.06571428571428571,0.06571428571428571,0.06571428571428571
225,79,1,20200411,10,良,19,48,40,-,58,细颗粒物(PM2.5),15,环境监测站,5e913655690d8b21f9293ae1,0.7828571428571428,0.7828571428571428,0.7828571428571428,0.7828571428571428,0.7828571428571428,0.7828571428571428,0.7828571428571428,0.7828571428571428
235,52,0.6,20200411,10,良,35,64,48,53,34,颗粒物(PM10),15,职工医院,5e91365e690d8b21f9293aec,0.44571428571428573,0.44571428571428573,0.44571428571428573,0.44571428571428573,0.44571428571428573,0.44571428571428573,0.44571428571428573,0.44571428571428573
164,95,1,20200411,10,良,33,62,60,83,71,细颗粒物(PM2.5),15,沂河小区,5e913614690d8b21f9293aa1,0.8514285714285714,0.8514285714285714,0.8514285714285714,0.8514285714285714,0.8514285714285714,0.8514285714285714,0.8514285714285714,0.8514285714285714
249,94,0.7,20200411,10,良,34,76,19,130,70,细颗粒物(PM2.5),15,监测站,5e91366b690d8b21f9293afb,0.8371428571428572,0.8371428571428572,0.8371428571428572,0.8371428571428572,0.8371428571428572,0.8371428571428572,0.8371428571428572,0.8371428571428572
227,53,0.6,20200411,10,良,34,71,86,49,37,细颗粒物(PM2.5),15,金平子站,5e913657690d8b21f9293ae4,0.4742857142857143,0.4742857142857143,0.4742857142857143,0.4742857142857143,0.4742857142857143,0.4742857142857143,0.4742857142857143,0.4742857142857143
314,55,0.3,20200411,10,良,16,96,89,-,39,细颗粒物(PM2.5),16,龙虎山,5e9136aa690d8b21f9293b3f,0.5171428571428571,0.5171428571428571,0.5171428571428571,0.5171428571428571,0.5171428571428571,0.5171428571428571,0.5171428571428571,0.5171428571428571
210,51,0.6,20200411,10,良,34,72,46,52,25,颗粒物(PM10),16,北戴河环保局,5e913646690d8b21f9293ad1,0.43142857142857144,0.43142857142857144,0.43142857142857144,0.43142857142857144,0.43142857142857144,0.43142857142857144,0.43142857142857144,0.43142857142857144
215,50,0.8,20200411,10,优,20,79,68,42,35,NaN,17,环境监测站,5e91364b690d8b21f9293ad6,0.4057142857142857,0.4057142857142857,0.4057142857142857,0.4057142857142857,0.4057142857142857,0.4057142857142857,0.4057142857142857,0.4057142857142857
125,80,1.1,20200411,10,良,27,50,67,83,59,细颗粒物(PM2.5),17,新兴,5e9135d5690d8b21f9293a76,0.7942857142857143,0.7942857142857143,0.7942857142857143,0.7942857142857143,0.7942857142857143,0.7942857142857143,0.7942857142857143,0.7942857142857143
260,32,0.6,20200411,10,优,41,57,50,23,22,NaN,17,市第四中学,5e913676690d8b21f9293b07,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24
340,53,0.5,20200411,10,良,17,82,64,55,25,颗粒物(PM10),17,沙坡头消防站,5e9136c2690d8b21f9293b5a,0.4742857142857143,0.4742857142857143,0.4742857142857143,0.4742857142857143,0.4742857142857143,0.4742857142857143,0.4742857142857143,0.4742857142857143
52,57,0.3,20200411,10,良,30,69,40,64,24,颗粒物(PM10),18,达州职业技术学院,5e913560690d8b21f9293a2b,0.5428571428571428,0.5428571428571428,0.5428571428571428,0.5428571428571428,0.5428571428571428,0.5428571428571428,0.5428571428571428,0.5428571428571428
237,46,0.3,20200411,10,优,13,82,71,46,18,NaN,18,沙湖旅游区,5e913660690d8b21f9293aee,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.37142857142857144
304,61,1,20200411,10,良,31,51,13,72,37,颗粒物(PM10),18,市中心,5e9136a0690d8b21f9293b35,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
320,78,0.8,20200411,10,良,44,81,34,105,52,颗粒物(PM10),18,实验中学,5e9136af690d8b21f9293b45,0.7771428571428571,0.7771428571428571,0.7771428571428571,0.7771428571428571,0.7771428571428571,0.7771428571428571,0.7771428571428571,0.7771428571428571
13,75,0.9,20200411,10,良,40,59,63,100,31,颗粒物(PM10),187,豫源饭店,5e913527690d8b21f9293a03,0.7542857142857143,0.7542857142857143,0.7542857142857143,0.7542857142857143,0.7542857142857143,0.7542857142857143,0.7542857142857143,0.7542857142857143
149,66,0.9,20200411,10,良,20,44,44,82,39,颗粒物(PM10),19,来宾二中,5e9135ef690d8b21f9293a8f,0.6657142857142857,0.6657142857142857,0.6657142857142857,0.6657142857142857,0.6657142857142857,0.6657142857142857,0.6657142857142857,0.6657142857142857
239,71,0.5,20200411,10,良,24,74,41,92,40,颗粒物(PM10),19,平朔,5e913663690d8b21f9293af1,0.7085714285714285,0.7085714285714285,0.7085714285714285,0.7085714285714285,0.7085714285714285,0.7085714285714285,0.7085714285714285,0.7085714285714285
60,53,0.8,20200411,10,良,28,90,64,56,26,颗粒物(PM10),19,综合楼,5e913567690d8b21f9293a33,0.4742857142857143,0.4742857142857143,0.4742857142857143,0.4742857142857143,0.4742857142857143,0.4742857142857143,0.4742857142857143,0.4742857142857143
172,20,0.5,20200411,10,优,6,63,44,-,11,NaN,2,电视发射台,5e913622690d8b21f9293aaa,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
145,123,0.3,20200411,10,轻度污染,18,75,85,196,34,颗粒物(PM10),2,市人民政府,5e9135e8690d8b21f9293a8b,0.04857142857142857,0.04857142857142857,0.04857142857142857,0.04857142857142857,0.04857142857142857,0.04857142857142857,0.04857142857142857,0.04857142857142857
183,15,0.7,20200411,10,优,16,46,77,11,5,NaN,2,省林业公司,5e91362d690d8b21f9293ab5,0.07714285714285714,0.07714285714285714,0.07714285714285714,0.07714285714285714,0.07714285714285714,0.07714285714285714,0.07714285714285714,0.07714285714285714
244,44,1.2,20200411,10,优,16,68,65,44,27,NaN,2,市委党校,5e913667690d8b21f9293af6,0.3514285714285714,0.3514285714285714,0.3514285714285714,0.3514285714285714,0.3514285714285714,0.3514285714285714,0.3514285714285714,0.3514285714285714
328,23,0.4,20200411,10,优,27,25,31,23,13,NaN,2,永定新区,5e9136b7690d8b21f9293b4d,0.15142857142857144,0.15142857142857144,0.15142857142857144,0.15142857142857144,0.15142857142857144,0.15142857142857144,0.15142857142857144,0.15142857142857144
319,30,0.9,20200411,10,优,17,43,36,24,21,NaN,2,南湖风景区,5e9136ae690d8b21f9293b44,0.23142857142857143,0.23142857142857143,0.23142857142857143,0.23142857142857143,0.23142857142857143,0.23142857142857143,0.23142857142857143,0.23142857142857143
258,74,0.7,20200411,10,良,34,64,29,85,54,细颗粒物(PM2.5),20,光明,5e913674690d8b21f9293b05,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
256,114,0.7,20200411,10,轻度污染,35,107,64,140,86,细颗粒物(PM2.5),20,水上乐园,5e913672690d8b21f9293b03,0.025714285714285714,0.025714285714285714,0.025714285714285714,0.025714285714285714,0.025714285714285714,0.025714285714285714,0.025714285714285714,0.025714285714285714
287,25,0.3,20200411,10,优,-,79,71,-,17,NaN,21,市环保监测站,5e913691690d8b21f9293b24,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143
322,98,1.8,20200411,10,良,26,40,24,99,73,细颗粒物(PM2.5),21,运城中学,5e9136b1690d8b21f9293b47,0.86,0.86,0.86,0.86,0.86,0.86,0.86,0.86
134,87,1.2,20200411,10,良,22,67,38,74,64,细颗粒物(PM2.5),22,火炬城,5e9135de690d8b21f9293a80,0.82,0.82,0.82,0.82,0.82,0.82,0.82,0.82
4,52,0.9,20200411,10,良,29,50,64,54,20,颗粒物(PM10),22,阿里监测站,5e91351d690d8b21f92939fa,0.44571428571428573,0.44571428571428573,0.44571428571428573,0.44571428571428573,0.44571428571428573,0.44571428571428573,0.44571428571428573,0.44571428571428573
324,43,0.8,20200411,10,优,22,69,53,43,22,NaN,22,玉树县结古镇,5e9136b3690d8b21f9293b49,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34
176,77,0.8,20200411,10,良,27,38,11,92,56,细颗粒物(PM2.5),22,环保局,5e913626690d8b21f9293aae,0.7628571428571429,0.7628571428571429,0.7628571428571429,0.7628571428571429,0.7628571428571429,0.7628571428571429,0.7628571428571429,0.7628571428571429
273,37,0.4,20200411,10,优,9,88,70,37,14,NaN,23,集宁新区,5e913684690d8b21f9293b16,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857
136,65,1.2,20200411,10,良,44,29,19,75,47,细颗粒物(PM2.5),23,锦纶小区,5e9135e0690d8b21f9293a82,0.6457142857142857,0.6457142857142857,0.6457142857142857,0.6457142857142857,0.6457142857142857,0.6457142857142857,0.6457142857142857,0.6457142857142857
46,69,1.3,20200411,10,良,48,85,88,83,50,细颗粒物(PM2.5),24,甘井子,5e91355a690d8b21f9293a25,0.6971428571428572,0.6971428571428572,0.6971428571428572,0.6971428571428572,0.6971428571428572,0.6971428571428572,0.6971428571428572,0.6971428571428572
346,80,1,20200411,10,良,40,64,19,106,59,细颗粒物(PM2.5),26,人民公园,5e9136c9690d8b21f9293b61,0.7942857142857143,0.7942857142857143,0.7942857142857143,0.7942857142857143,0.7942857142857143,0.7942857142857143,0.7942857142857143,0.7942857142857143
278,62,1.6,20200411,10,良,44,20,19,74,41,颗粒物(PM10),27,市环保,5e913688690d8b21f9293b1b,0.6085714285714285,0.6085714285714285,0.6085714285714285,0.6085714285714285,0.6085714285714285,0.6085714285714285,0.6085714285714285,0.6085714285714285
137,74,0.7,20200411,10,良,36,91,41,87,54,细颗粒物(PM2.5),27,南山,5e9135e1690d8b21f9293a83,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
12,71,1,20200411,10,良,26,91,35,92,48,颗粒物(PM10),28,喜丰,5e913526690d8b21f9293a02,0.7085714285714285,0.7085714285714285,0.7085714285714285,0.7085714285714285,0.7085714285714285,0.7085714285714285,0.7085714285714285,0.7085714285714285
69,22,0.4,20200411,10,优,10,69,88,17,12,NaN,3,桐源党溪,5e913571690d8b21f9293a3d,0.1457142857142857,0.1457142857142857,0.1457142857142857,0.1457142857142857,0.1457142857142857,0.1457142857142857,0.1457142857142857,0.1457142857142857
343,46,0.4,20200411,10,优,25,82,94,46,26,NaN,3,吉大,5e9136c5690d8b21f9293b5d,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.37142857142857144,0.37142857142857144
144,70,0.3,20200411,10,良,20,42,49,90,16,颗粒物(PM10),3,长征新村,5e9135e7690d8b21f9293a8a,0.7028571428571428,0.7028571428571428,0.7028571428571428,0.7028571428571428,0.7028571428571428,0.7028571428571428,0.7028571428571428,0.7028571428571428
302,35,0.4,20200411,10,优,15,95,97,29,24,NaN,3,盐城电厂,5e91369e690d8b21f9293b33,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
286,20,0.6,20200411,10,优,9,59,46,20,11,NaN,3,文化路,5e913690690d8b21f9293b23,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.12
84,35,0.7,20200411,10,优,8,71,51,35,15,NaN,3,东寨港,5e91358c690d8b21f9293a4c,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
115,79,0.7,20200411,10,良,18,89,62,80,58,细颗粒物(PM2.5),3,区环保局,5e9135ac690d8b21f9293a6b,0.7828571428571428,0.7828571428571428,0.7828571428571428,0.7828571428571428,0.7828571428571428,0.7828571428571428,0.7828571428571428,0.7828571428571428
245,49,0.6,20200411,10,优,14,89,83,-,34,NaN,3,宿迁学院,5e913668690d8b21f9293af7,0.39714285714285713,0.39714285714285713,0.39714285714285713,0.39714285714285713,0.39714285714285713,0.39714285714285713,0.39714285714285713,0.39714285714285713
246,26,0.2,20200411,10,优,22,68,70,22,18,NaN,3,上方山,5e913669690d8b21f9293af8,0.18571428571428572,0.18571428571428572,0.18571428571428572,0.18571428571428572,0.18571428571428572,0.18571428571428572,0.18571428571428572,0.18571428571428572
22,40,0.3,20200411,10,优,12,80,52,40,22,NaN,3,万寿西宫,5e913538690d8b21f9293a0c,0.3057142857142857,0.3057142857142857,0.3057142857142857,0.3057142857142857,0.3057142857142857,0.3057142857142857,0.3057142857142857,0.3057142857142857
90,55,0.6,20200411,10,良,47,30,52,60,33,颗粒物(PM10),3,滨江,5e913595690d8b21f9293a52,0.5171428571428571,0.5171428571428571,0.5171428571428571,0.5171428571428571,0.5171428571428571,0.5171428571428571,0.5171428571428571,0.5171428571428571
94,25,0.8,20200411,10,优,20,53,68,24,17,NaN,3,明珠广场,5e913598690d8b21f9293a56,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143,0.17142857142857143
