,AQI,CO,Date,Hour,Level,NO2,O3_1h,O3_8h,PM10,PM25,PrimaryPollution,SO2,WatchPoint,_id,AQIrank,PM25rank,PM10rank,COrank,NO2rank,O3_1hrank,O3_8hrank,SO2rank
209,20,0.5,20200411,18,优,9,64,67,15,9,NaN,-,小围寨,5e91a652690d8b21f929464c,0.06162464985994398,0.06162464985994398,0.06162464985994398,0.06162464985994398,0.06162464985994398,0.06162464985994398,0.06162464985994398,0.06162464985994398
296,106,-,20200411,18,轻度污染,24,129,118,162,44,颗粒物(PM10),-,市环境监测站,5e91a6a6690d8b21f92946a7,0.01680672268907563,0.01680672268907563,0.01680672268907563,0.01680672268907563,0.01680672268907563,0.01680672268907563,0.01680672268907563,0.01680672268907563
251,26,0.4,20200411,18,优,21,81,80,22,18,NaN,1,上方山,5e91a67b690d8b21f9294678,0.12605042016806722,0.12605042016806722,0.12605042016806722,0.12605042016806722,0.12605042016806722,0.12605042016806722,0.12605042016806722,0.12605042016806722
188,54,0.5,20200411,18,良,9,135,133,57,17,颗粒物(PM10),1,西山风景区,5e91a63e690d8b21f9294636,0.6078431372549019,0.6078431372549019,0.6078431372549019,0.6078431372549019,0.6078431372549019,0.6078431372549019,0.6078431372549019,0.6078431372549019
253,82,0.4,20200411,18,良,7,-,84,114,3,颗粒物(PM10),1,东门外小游园,5e91a67d690d8b21f929467a,0.8067226890756303,0.8067226890756303,0.8067226890756303,0.8067226890756303,0.8067226890756303,0.8067226890756303,0.8067226890756303,0.8067226890756303
323,31,0.9,20200411,18,优,5,99,76,29,7,NaN,1,甘溪港,5e91a6bf690d8b21f92946c2,0.24369747899159663,0.24369747899159663,0.24369747899159663,0.24369747899159663,0.24369747899159663,0.24369747899159663,0.24369747899159663,0.24369747899159663
21,47,0.3,20200411,18,优,10,100,99,47,11,NaN,1,万寿西宫,5e91a59c690d8b21f929458c,0.48739495798319327,0.48739495798319327,0.48739495798319327,0.48739495798319327,0.48739495798319327,0.48739495798319327,0.48739495798319327,0.48739495798319327
125,128,0.2,20200411,18,轻度污染,6,112,97,206,34,颗粒物(PM10),1,气象局,5e91a602690d8b21f92945f5,0.03081232492997199,0.03081232492997199,0.03081232492997199,0.03081232492997199,0.03081232492997199,0.03081232492997199,0.03081232492997199,0.03081232492997199
179,39,0.7,20200411,18,优,23,90,83,39,13,NaN,10,九狮山,5e91a637690d8b21f929462d,0.36694677871148457,0.36694677871148457,0.36694677871148457,0.36694677871148457,0.36694677871148457,0.36694677871148457,0.36694677871148457,0.36694677871148457
320,25,0.3,20200411,18,优,14,79,73,12,5,NaN,10,龙虎山,5e91a6bd690d8b21f92946bf,0.11484593837535013,0.11484593837535013,0.11484593837535013,0.11484593837535013,0.11484593837535013,0.11484593837535013,0.11484593837535013,0.11484593837535013
238,100,0.5,20200411,18,良,14,92,72,149,25,颗粒物(PM10),10,艾青诗歌馆,5e91a66f690d8b21f929466b,0.0028011204481792717,0.0028011204481792717,0.0028011204481792717,0.0028011204481792717,0.0028011204481792717,0.0028011204481792717,0.0028011204481792717,0.0028011204481792717
207,52,0.6,20200411,18,良,15,123,117,53,32,颗粒物(PM10),10,环保局,5e91a651690d8b21f929464a,0.5658263305322129,0.5658263305322129,0.5658263305322129,0.5658263305322129,0.5658263305322129,0.5658263305322129,0.5658263305322129,0.5658263305322129
284,47,1.2,20200411,18,优,17,43,51,47,26,NaN,10,市环保,5e91a69b690d8b21f929469b,0.48739495798319327,0.48739495798319327,0.48739495798319327,0.48739495798319327,0.48739495798319327,0.48739495798319327,0.48739495798319327,0.48739495798319327
93,32,0.6,20200411,18,优,7,95,81,32,10,NaN,10,东仁乐园,5e91a5e3690d8b21f92945d5,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137
151,36,1.1,20200411,18,优,14,71,61,36,9,NaN,10,来宾二中,5e91a61a690d8b21f929460f,0.3137254901960784,0.3137254901960784,0.3137254901960784,0.3137254901960784,0.3137254901960784,0.3137254901960784,0.3137254901960784,0.3137254901960784
36,89,0.9,20200411,18,良,27,52,78,74,66,细颗粒物(PM2.5),10,西园路,5e91a5aa690d8b21f929459c,0.8319327731092437,0.8319327731092437,0.8319327731092437,0.8319327731092437,0.8319327731092437,0.8319327731092437,0.8319327731092437,0.8319327731092437
346,43,0.4,20200411,18,优,8,132,125,43,22,NaN,10,沙坡头消防站,5e91a6d6690d8b21f92946da,0.4369747899159664,0.4369747899159664,0.4369747899159664,0.4369747899159664,0.4369747899159664,0.4369747899159664,0.4369747899159664,0.4369747899159664
304,73,0.5,20200411,18,良,35,118,104,89,53,细颗粒物(PM2.5),10,黄河新村,5e91a6ae690d8b21f92946af,0.7759103641456583,0.7759103641456583,0.7759103641456583,0.7759103641456583,0.7759103641456583,0.7759103641456583,0.7759103641456583,0.7759103641456583
123,70,0.5,20200411,18,良,25,111,96,65,51,细颗粒物(PM2.5),10,高新区政府,5e91a600690d8b21f92945f3,0.7563025210084033,0.7563025210084033,0.7563025210084033,0.7563025210084033,0.7563025210084033,0.7563025210084033,0.7563025210084033,0.7563025210084033
