,AQI,CO,Date,Hour,Level,NO2,O3_1h,O3_8h,PM10,PM25,PrimaryPollution,SO2,WatchPoint,_id,AQIrank,PM25rank,PM10rank,COrank,NO2rank,O3_1hrank,O3_8hrank,SO2rank
323,37,1,20200412,20,优,17,118,139,27,18,NaN,1,甘溪港,5e931481690d8b21f9296c22,0.20224719101123595,0.20224719101123595,0.20224719101123595,0.20224719101123595,0.20224719101123595,0.20224719101123595,0.20224719101123595,0.20224719101123595
254,46,-,20200412,20,优,8,91,84,46,5,NaN,1,东门外小游园,5e931438690d8b21f9296bda,0.3848314606741573,0.3848314606741573,0.3848314606741573,0.3848314606741573,0.3848314606741573,0.3848314606741573,0.3848314606741573,0.3848314606741573
22,60,0.3,20200412,20,良,28,77,98,69,15,颗粒物(PM10),1,万寿西宫,5e93134b690d8b21f9296aec,0.6432584269662921,0.6432584269662921,0.6432584269662921,0.6432584269662921,0.6432584269662921,0.6432584269662921,0.6432584269662921,0.6432584269662921
45,59,0.7,20200412,20,良,20,104,119,67,28,颗粒物(PM10),10,人大宾馆,5e931362690d8b21f9296b04,0.6264044943820225,0.6264044943820225,0.6264044943820225,0.6264044943820225,0.6264044943820225,0.6264044943820225,0.6264044943820225,0.6264044943820225
242,58,0.1,20200412,20,良,33,96,130,65,15,颗粒物(PM10),10,沙湖旅游区,5e93142b690d8b21f9296bce,0.6207865168539326,0.6207865168539326,0.6207865168539326,0.6207865168539326,0.6207865168539326,0.6207865168539326,0.6207865168539326,0.6207865168539326
7,66,0.7,20200412,20,良,26,90,113,82,39,颗粒物(PM10),10,深沟寺,5e93133c690d8b21f9296add,0.7387640449438202,0.7387640449438202,0.7387640449438202,0.7387640449438202,0.7387640449438202,0.7387640449438202,0.7387640449438202,0.7387640449438202
18,44,0.8,20200412,20,优,46,80,96,44,20,NaN,10,市环境监测站,5e931347690d8b21f9296ae8,0.3342696629213483,0.3342696629213483,0.3342696629213483,0.3342696629213483,0.3342696629213483,0.3342696629213483,0.3342696629213483,0.3342696629213483
153,84,0.8,20200412,20,良,15,145,166,118,61,颗粒物(PM10),10,环保局子站,5e9313cf690d8b21f9296b71,0.8258426966292135,0.8258426966292135,0.8258426966292135,0.8258426966292135,0.8258426966292135,0.8258426966292135,0.8258426966292135,0.8258426966292135
33,52,0.5,20200412,20,良,-,106,133,53,26,颗粒物(PM10),10,海虞子站,5e931356690d8b21f9296af8,0.4803370786516854,0.4803370786516854,0.4803370786516854,0.4803370786516854,0.4803370786516854,0.4803370786516854,0.4803370786516854,0.4803370786516854
251,63,0.5,20200412,20,良,14,115,124,76,31,颗粒物(PM10),10,宿迁学院,5e931435690d8b21f9296bd7,0.6966292134831461,0.6966292134831461,0.6966292134831461,0.6966292134831461,0.6966292134831461,0.6966292134831461,0.6966292134831461,0.6966292134831461
204,41,0.5,20200412,20,优,44,90,128,41,14,NaN,10,监测站,5e931404690d8b21f9296ba6,0.27247191011235955,0.27247191011235955,0.27247191011235955,0.27247191011235955,0.27247191011235955,0.27247191011235955,0.27247191011235955,0.27247191011235955
121,48,0.7,20200412,20,优,31,116,128,48,24,NaN,10,虹桥邮政,5e9313ad690d8b21f9296b50,0.4044943820224719,0.4044943820224719,0.4044943820224719,0.4044943820224719,0.4044943820224719,0.4044943820224719,0.4044943820224719,0.4044943820224719
304,65,0.2,20200412,20,良,23,115,107,80,19,颗粒物(PM10),10,黄河新村,5e93146d690d8b21f9296c0f,0.7275280898876404,0.7275280898876404,0.7275280898876404,0.7275280898876404,0.7275280898876404,0.7275280898876404,0.7275280898876404,0.7275280898876404
233,26,0.6,20200412,20,优,19,83,89,20,18,NaN,10,市环保局,5e931422690d8b21f9296bc5,0.06460674157303371,0.06460674157303371,0.06460674157303371,0.06460674157303371,0.06460674157303371,0.06460674157303371,0.06460674157303371,0.06460674157303371
