,AQI,CO,Date,Hour,Level,NO2,O3_1h,O3_8h,PM10,PM25,PrimaryPollution,SO2,WatchPoint,_id,AQIrank,PM25rank,PM10rank,COrank,NO2rank,O3_1hrank,O3_8hrank,SO2rank
251,28,0.4,20200411,19,优,26,74,81,27,19,NaN,1,上方山,5e91b48f690d8b21f92947e8,0.18207282913165265,0.18207282913165265,0.18207282913165265,0.18207282913165265,0.18207282913165265,0.18207282913165265,0.18207282913165265,0.18207282913165265
22,52,0.3,20200411,19,良,16,82,99,54,18,颗粒物(PM10),1,万寿西宫,5e91b3ac690d8b21f92946fc,0.5462184873949579,0.5462184873949579,0.5462184873949579,0.5462184873949579,0.5462184873949579,0.5462184873949579,0.5462184873949579,0.5462184873949579
94,36,0.6,20200411,19,优,7,87,88,36,12,NaN,10,东仁乐园,5e91b3f0690d8b21f9294745,0.33613445378151263,0.33613445378151263,0.33613445378151263,0.33613445378151263,0.33613445378151263,0.33613445378151263,0.33613445378151263,0.33613445378151263
238,104,0.5,20200411,19,轻度污染,14,90,78,158,26,颗粒物(PM10),10,艾青诗歌馆,5e91b483690d8b21f92947db,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815
326,51,0.4,20200411,19,良,28,108,115,51,14,颗粒物(PM10),10,实验中学,5e91b4d8690d8b21f9294835,0.5266106442577031,0.5266106442577031,0.5266106442577031,0.5266106442577031,0.5266106442577031,0.5266106442577031,0.5266106442577031,0.5266106442577031
14,75,0.5,20200411,19,良,29,80,82,69,55,细颗粒物(PM2.5),10,工人疗养院,5e91b3a5690d8b21f92946f4,0.7815126050420168,0.7815126050420168,0.7815126050420168,0.7815126050420168,0.7815126050420168,0.7815126050420168,0.7815126050420168,0.7815126050420168
259,63,0.8,20200411,19,良,41,87,93,75,32,颗粒物(PM10),10,永明路,5e91b498690d8b21f92947f1,0.7254901960784313,0.7254901960784313,0.7254901960784313,0.7254901960784313,0.7254901960784313,0.7254901960784313,0.7254901960784313,0.7254901960784313
337,135,0.4,20200411,19,轻度污染,18,104,109,220,26,颗粒物(PM10),10,监测站,5e91b4e3690d8b21f9294840,0.05042016806722689,0.05042016806722689,0.05042016806722689,0.05042016806722689,0.05042016806722689,0.05042016806722689,0.05042016806722689,0.05042016806722689
160,83,0.8,20200411,19,良,48,92,121,78,61,细颗粒物(PM2.5),10,市环境监测站,5e91b433690d8b21f9294788,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888
353,44,0.3,20200411,19,优,24,105,123,44,18,NaN,10,人民公园,5e91b4f3690d8b21f9294851,0.43137254901960786,0.43137254901960786,0.43137254901960786,0.43137254901960786,0.43137254901960786,0.43137254901960786,0.43137254901960786,0.43137254901960786
254,57,0.6,20200411,19,良,24,123,131,63,34,颗粒物(PM10),10,监测站,5e91b492690d8b21f92947eb,0.6554621848739496,0.6554621848739496,0.6554621848739496,0.6554621848739496,0.6554621848739496,0.6554621848739496,0.6554621848739496,0.6554621848739496
96,30,0.5,20200411,19,优,16,76,92,30,19,NaN,10,哈啤分公司,5e91b3f2690d8b21f9294747,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393
153,64,0.7,20200411,19,良,18,153,139,77,39,颗粒物(PM10),10,环保局子站,5e91b42d690d8b21f9294781,0.7338935574229691,0.7338935574229691,0.7338935574229691,0.7338935574229691,0.7338935574229691,0.7338935574229691,0.7338935574229691,0.7338935574229691
214,63,0.3,20200411,19,良,15,114,103,46,45,细颗粒物(PM2.5),10,北戴河环保局,5e91b46a690d8b21f92947c1,0.7254901960784313,0.7254901960784313,0.7254901960784313,0.7254901960784313,0.7254901960784313,0.7254901960784313,0.7254901960784313,0.7254901960784313
255,44,0.5,20200411,19,优,19,105,106,44,13,NaN,10,尖草坪,5e91b494690d8b21f92947ed,0.43137254901960786,0.43137254901960786,0.43137254901960786,0.43137254901960786,0.43137254901960786,0.43137254901960786,0.43137254901960786,0.43137254901960786
124,72,0.5,20200411,19,良,37,90,100,84,52,细颗粒物(PM2.5),10,高新区政府,5e91b40c690d8b21f9294763,0.7675070028011205,0.7675070028011205,0.7675070028011205,0.7675070028011205,0.7675070028011205,0.7675070028011205,0.7675070028011205,0.7675070028011205
278,105,0.4,20200411,19,轻度污染,7,92,87,159,23,颗粒物(PM10),10,农水大厦,5e91b4ac690d8b21f9294805,0.011204481792717087,0.011204481792717087,0.011204481792717087,0.011204481792717087,0.011204481792717087,0.011204481792717087,0.011204481792717087,0.011204481792717087
285,62,0.5,20200411,19,良,63,32,38,73,43,颗粒物(PM10),10,洪文,5e91b4b3690d8b21f929480c,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
105,112,0.6,20200411,19,轻度污染,18,88,101,-,84,细颗粒物(PM2.5),10,钵池山,5e91b3fb690d8b21f9294750,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549
284,28,1.3,20200411,19,优,14,52,54,28,14,NaN,10,市环保,5e91b4b2690d8b21f929480b,0.18207282913165265,0.18207282913165265,0.18207282913165265,0.18207282913165265,0.18207282913165265,0.18207282913165265,0.18207282913165265,0.18207282913165265
307,30,0.4,20200411,19,优,10,96,102,28,21,NaN,10,妇幼医院,5e91b4c7690d8b21f9294822,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393
203,68,0.8,20200411,19,良,26,126,141,86,49,"颗粒物(PM10),细颗粒物(PM2.5)",11,2号,5e91b45e690d8b21f92947b5,0.7507002801120448,0.7507002801120448,0.7507002801120448,0.7507002801120448,0.7507002801120448,0.7507002801120448,0.7507002801120448,0.7507002801120448
7,73,0.8,20200411,19,良,16,102,116,95,27,颗粒物(PM10),11,深沟寺,5e91b39f690d8b21f92946ed,0.773109243697479,0.773109243697479,0.773109243697479,0.773109243697479,0.773109243697479,0.773109243697479,0.773109243697479,0.773109243697479
262,59,0.6,20200411,19,良,19,112,87,56,42,细颗粒物(PM2.5),11,党校,5e91b49b690d8b21f92947f4,0.6862745098039216,0.6862745098039216,0.6862745098039216,0.6862745098039216,0.6862745098039216,0.6862745098039216,0.6862745098039216,0.6862745098039216
137,70,0.8,20200411,19,良,24,122,130,67,51,细颗粒物(PM2.5),11,火炬城,5e91b418690d8b21f9294770,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619
163,108,0.9,20200411,19,轻度污染,27,130,149,116,81,细颗粒物(PM2.5),11,环保局,5e91b436690d8b21f929478b,0.014005602240896359,0.014005602240896359,0.014005602240896359,0.014005602240896359,0.014005602240896359,0.014005602240896359,0.014005602240896359,0.014005602240896359
2,41,0.5,20200411,19,优,8,131,114,37,19,NaN,11,体育场,5e91b39a690d8b21f92946e8,0.40896358543417366,0.40896358543417366,0.40896358543417366,0.40896358543417366,0.40896358543417366,0.40896358543417366,0.40896358543417366,0.40896358543417366
253,42,0.4,20200411,19,优,6,83,86,42,12,NaN,117,东门外小游园,5e91b491690d8b21f92947ea,0.4173669467787115,0.4173669467787115,0.4173669467787115,0.4173669467787115,0.4173669467787115,0.4173669467787115,0.4173669467787115,0.4173669467787115
128,30,0.5,20200411,19,优,15,92,118,30,10,NaN,12,哈达湾,5e91b40f690d8b21f9294767,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393,0.21568627450980393
182,35,0.5,20200411,19,优,26,78,77,35,20,NaN,12,湖东路四小,5e91b448690d8b21f929479f,0.3165266106442577,0.3165266106442577,0.3165266106442577,0.3165266106442577,0.3165266106442577,0.3165266106442577,0.3165266106442577,0.3165266106442577
241,46,0.3,20200411,19,优,10,145,130,42,16,NaN,12,沙湖旅游区,5e91b486690d8b21f92947de,0.46218487394957986,0.46218487394957986,0.46218487394957986,0.46218487394957986,0.46218487394957986,0.46218487394957986,0.46218487394957986,0.46218487394957986
312,92,1,20200411,19,良,55,91,109,126,68,细颗粒物(PM2.5),12,开发区,5e91b4cb690d8b21f9294827,0.8375350140056023,0.8375350140056023,0.8375350140056023,0.8375350140056023,0.8375350140056023,0.8375350140056023,0.8375350140056023,0.8375350140056023
201,39,0.5,20200411,19,优,26,124,137,28,16,NaN,13,弄弄坪,5e91b45c690d8b21f92947b2,0.38935574229691877,0.38935574229691877,0.38935574229691877,0.38935574229691877,0.38935574229691877,0.38935574229691877,0.38935574229691877,0.38935574229691877
181,38,0.4,20200411,19,优,14,98,103,38,12,NaN,13,环保局,5e91b447690d8b21f929479e,0.3641456582633053,0.3641456582633053,0.3641456582633053,0.3641456582633053,0.3641456582633053,0.3641456582633053,0.3641456582633053,0.3641456582633053
199,57,1.2,20200411,19,良,3,102,101,64,22,颗粒物(PM10),13,州监测站,5e91b45a690d8b21f92947b0,0.6554621848739496,0.6554621848739496,0.6554621848739496,0.6554621848739496,0.6554621848739496,0.6554621848739496,0.6554621848739496,0.6554621848739496
330,27,0.6,20200411,19,优,10,81,86,27,7,NaN,13,玉树县结古镇,5e91b4dc690d8b21f9294839,0.15966386554621848,0.15966386554621848,0.15966386554621848,0.15966386554621848,0.15966386554621848,0.15966386554621848,0.15966386554621848,0.15966386554621848
346,50,0.4,20200411,19,优,10,126,127,50,21,NaN,13,沙坡头消防站,5e91b4ec690d8b21f929484a,0.5098039215686274,0.5098039215686274,0.5098039215686274,0.5098039215686274,0.5098039215686274,0.5098039215686274,0.5098039215686274,0.5098039215686274
110,103,0.4,20200411,19,轻度污染,25,116,124,155,34,颗粒物(PM10),14,同仁县隆务镇,5e91b400690d8b21f9294755,0.0056022408963585435,0.0056022408963585435,0.0056022408963585435,0.0056022408963585435,0.0056022408963585435,0.0056022408963585435,0.0056022408963585435,0.0056022408963585435
48,88,0.7,20200411,19,良,22,134,144,82,65,细颗粒物(PM2.5),14,江湾东路,5e91b3c5690d8b21f9294717,0.8263305322128851,0.8263305322128851,0.8263305322128851,0.8263305322128851,0.8263305322128851,0.8263305322128851,0.8263305322128851,0.8263305322128851
274,47,0.5,20200411,19,优,15,118,115,47,11,NaN,14,聚英学校,5e91b4a8690d8b21f9294801,0.4733893557422969,0.4733893557422969,0.4733893557422969,0.4733893557422969,0.4733893557422969,0.4733893557422969,0.4733893557422969,0.4733893557422969
293,60,0.1,20200411,19,良,6,95,98,69,20,颗粒物(PM10),14,市环保监测站,5e91b4ba690d8b21f9294814,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801
31,99,0.7,20200411,19,良,7,92,83,147,66,颗粒物(PM10),14,天山天池,5e91b3b5690d8b21f9294706,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.8627450980392157,0.8627450980392157
52,61,0.2,20200411,19,良,55,68,99,72,15,颗粒物(PM10),15,达州职业技术学院,5e91b3c9690d8b21f929471b,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.7058823529411765
12,77,1.3,20200411,19,良,32,126,125,103,54,颗粒物(PM10),15,喜丰,5e91b3a3690d8b21f92946f2,0.7899159663865546,0.7899159663865546,0.7899159663865546,0.7899159663865546,0.7899159663865546,0.7899159663865546,0.7899159663865546,0.7899159663865546
279,32,0.3,20200411,19,优,7,101,106,27,18,NaN,16,集宁新区,5e91b4ad690d8b21f9294806,0.27170868347338933,0.27170868347338933,0.27170868347338933,0.27170868347338933,0.27170868347338933,0.27170868347338933,0.27170868347338933,0.27170868347338933
280,134,0.6,20200411,19,轻度污染,29,72,60,217,41,颗粒物(PM10),16,监测站,5e91b4ae690d8b21f9294807,0.04481792717086835,0.04481792717086835,0.04481792717086835,0.04481792717086835,0.04481792717086835,0.04481792717086835,0.04481792717086835,0.04481792717086835
332,64,0.4,20200411,19,良,56,67,103,77,40,颗粒物(PM10),16,市中区政府,5e91b4de690d8b21f929483b,0.7338935574229691,0.7338935574229691,0.7338935574229691,0.7338935574229691,0.7338935574229691,0.7338935574229691,0.7338935574229691,0.7338935574229691
268,68,1.1,20200411,19,良,45,101,134,85,48,颗粒物(PM10),18,仲裁委,5e91b4a2690d8b21f92947fb,0.7507002801120448,0.7507002801120448,0.7507002801120448,0.7507002801120448,0.7507002801120448,0.7507002801120448,0.7507002801120448,0.7507002801120448
177,29,0.5,20200411,19,优,8,91,89,26,20,NaN,2,电视发射台,5e91b443690d8b21f929479a,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.19607843137254902,0.19607843137254902
136,20,0.8,20200411,19,优,31,57,62,16,14,NaN,2,十五中,5e91b417690d8b21f929476f,0.0784313725490196,0.0784313725490196,0.0784313725490196,0.0784313725490196,0.0784313725490196,0.0784313725490196,0.0784313725490196,0.0784313725490196
148,500,0.3,20200411,19,严重污染,12,108,94,802,255,颗粒物(PM10),2,市人民政府,5e91b427690d8b21f929477b,0.5182072829131653,0.5182072829131653,0.5182072829131653,0.5182072829131653,0.5182072829131653,0.5182072829131653,0.5182072829131653,0.5182072829131653
89,58,0.4,20200411,19,良,11,98,96,66,18,颗粒物(PM10),2,地区监测站,5e91b3ec690d8b21f9294740,0.6694677871148459,0.6694677871148459,0.6694677871148459,0.6694677871148459,0.6694677871148459,0.6694677871148459,0.6694677871148459,0.6694677871148459
226,32,0.5,20200411,19,优,17,58,77,32,20,NaN,2,河东子站,5e91b477690d8b21f92947ce,0.27170868347338933,0.27170868347338933,0.27170868347338933,0.27170868347338933,0.27170868347338933,0.27170868347338933,0.27170868347338933,0.27170868347338933
56,60,0.2,20200411,19,良,9,112,115,70,15,颗粒物(PM10),2,监测站（原粮食局）,5e91b3cd690d8b21f929471f,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801
206,68,0.8,20200411,19,良,20,142,138,74,49,细颗粒物(PM2.5),2,市环保局,5e91b461690d8b21f92947b8,0.7507002801120448,0.7507002801120448,0.7507002801120448,0.7507002801120448,0.7507002801120448,0.7507002801120448,0.7507002801120448,0.7507002801120448
334,25,0.4,20200411,19,优,15,40,39,25,14,NaN,2,永定新区,5e91b4e0690d8b21f929483d,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941,0.11764705882352941
90,37,0.4,20200411,19,优,24,99,126,37,22,NaN,2,环保局,5e91b3ec690d8b21f9294741,0.3473389355742297,0.3473389355742297,0.3473389355742297,0.3473389355742297,0.3473389355742297,0.3473389355742297,0.3473389355742297,0.3473389355742297
75,62,0.2,20200411,19,良,7,118,117,73,28,颗粒物(PM10),2,黑石坡,5e91b3de690d8b21f9294732,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143
