,AQI,CO,Date,Hour,Level,NO2,O3_1h,O3_8h,PM10,PM25,PrimaryPollution,SO2,WatchPoint,_id,AQIrank,PM25rank,PM10rank,COrank,NO2rank,O3_1hrank,O3_8hrank,SO2rank
268,30,0.4,20200412,14,优,6,96,81,5,3,NaN,-,州水务局,5e92bfdc690d8b21f929634f,0.06051873198847262,0.06051873198847262,0.06051873198847262,0.06051873198847262,0.06051873198847262,0.06051873198847262,0.06051873198847262,0.06051873198847262
22,33,0.3,20200412,14,优,7,103,85,26,5,NaN,1,万寿西宫,5e92bee8690d8b21f929624c,0.10662824207492795,0.10662824207492795,0.10662824207492795,0.10662824207492795,0.10662824207492795,0.10662824207492795,0.10662824207492795,0.10662824207492795
316,43,0.9,20200412,14,优,5,137,85,21,7,NaN,1,甘溪港,5e92c00d690d8b21f9296382,0.37752161383285304,0.37752161383285304,0.37752161383285304,0.37752161383285304,0.37752161383285304,0.37752161383285304,0.37752161383285304,0.37752161383285304
34,52,0.8,20200412,14,良,13,109,63,54,23,颗粒物(PM10),10,清华站,5e92bef5690d8b21f9296259,0.5302593659942363,0.5302593659942363,0.5302593659942363,0.5302593659942363,0.5302593659942363,0.5302593659942363,0.5302593659942363,0.5302593659942363
60,45,0.6,20200412,14,优,11,116,91,45,7,NaN,10,综合楼,5e92bf0f690d8b21f9296273,0.40634005763688763,0.40634005763688763,0.40634005763688763,0.40634005763688763,0.40634005763688763,0.40634005763688763,0.40634005763688763,0.40634005763688763
237,42,0.2,20200412,14,优,7,133,90,28,10,NaN,10,沙湖旅游区,5e92bfbe690d8b21f929632e,0.36023054755043227,0.36023054755043227,0.36023054755043227,0.36023054755043227,0.36023054755043227,0.36023054755043227,0.36023054755043227,0.36023054755043227
281,51,0.3,20200412,14,良,12,133,56,52,34,颗粒物(PM10),10,高压开关厂,5e92bfeb690d8b21f929635d,0.4956772334293948,0.4956772334293948,0.4956772334293948,0.4956772334293948,0.4956772334293948,0.4956772334293948,0.4956772334293948,0.4956772334293948
158,48,0.3,20200412,14,优,9,107,84,48,15,NaN,10,宏伟区,5e92bf6f690d8b21f92962da,0.4495677233429395,0.4495677233429395,0.4495677233429395,0.4495677233429395,0.4495677233429395,0.4495677233429395,0.4495677233429395,0.4495677233429395
282,46,1,20200412,14,优,16,135,85,46,24,NaN,10,板塘,5e92bfec690d8b21f929635e,0.4265129682997118,0.4265129682997118,0.4265129682997118,0.4265129682997118,0.4265129682997118,0.4265129682997118,0.4265129682997118,0.4265129682997118
345,51,0.4,20200412,14,良,10,150,88,52,12,颗粒物(PM10),10,莲花山,5e92c02b690d8b21f92963a3,0.4956772334293948,0.4956772334293948,0.4956772334293948,0.4956772334293948,0.4956772334293948,0.4956772334293948,0.4956772334293948,0.4956772334293948
82,72,0.5,20200412,14,良,11,107,67,94,25,颗粒物(PM10),10,海晏县西海镇,5e92bf26690d8b21f929628a,0.7636887608069164,0.7636887608069164,0.7636887608069164,0.7636887608069164,0.7636887608069164,0.7636887608069164,0.7636887608069164,0.7636887608069164
346,32,0.6,20200412,14,优,19,101,88,32,18,NaN,10,丁字口,5e92c02c690d8b21f92963a4,0.0893371757925072,0.0893371757925072,0.0893371757925072,0.0893371757925072,0.0893371757925072,0.0893371757925072,0.0893371757925072,0.0893371757925072
189,41,0.6,20200412,14,优,11,130,85,37,16,NaN,10,瓦房庄,5e92bf8e690d8b21f92962fb,0.3314121037463977,0.3314121037463977,0.3314121037463977,0.3314121037463977,0.3314121037463977,0.3314121037463977,0.3314121037463977,0.3314121037463977
