,AQI,CO,Date,Hour,Level,NO2,O3_1h,O3_8h,PM10,PM25,PrimaryPollution,SO2,WatchPoint,_id,AQIrank,PM25rank,PM10rank,COrank,NO2rank,O3_1hrank,O3_8hrank,SO2rank
1,500,0.8,20200411,11,严重污染,23,52,62,2271,561,"颗粒物(PM10),细颗粒物(PM2.5)",-,电视台,5e914314690d8b21f9293b67,0.45938375350140054,0.45938375350140054,0.45938375350140054,0.45938375350140054,0.45938375350140054,0.45938375350140054,0.45938375350140054,0.45938375350140054
137,82,-,20200411,11,良,-,-,40,65,60,细颗粒物(PM2.5),-,火炬城,5e914396690d8b21f9293bf0,0.8067226890756303,0.8067226890756303,0.8067226890756303,0.8067226890756303,0.8067226890756303,0.8067226890756303,0.8067226890756303,0.8067226890756303
170,54,0.6,20200411,11,良,42,26,57,40,38,细颗粒物(PM2.5),-,监测站大楼,5e9143b6690d8b21f9293c13,0.5154061624649859,0.5154061624649859,0.5154061624649859,0.5154061624649859,0.5154061624649859,0.5154061624649859,0.5154061624649859,0.5154061624649859
299,73,0.6,20200411,11,良,17,73,63,54,53,细颗粒物(PM2.5),1,平桥分局,5e914436690d8b21f9293c99,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411
188,13,0.8,20200411,11,优,14,40,69,10,4,NaN,1,省林业公司,5e9143c7690d8b21f9293c25,0.07282913165266107,0.07282913165266107,0.07282913165266107,0.07282913165266107,0.07282913165266107,0.07282913165266107,0.07282913165266107,0.07282913165266107
324,36,1,20200411,11,优,8,46,36,36,22,NaN,1,甘溪港,5e91444f690d8b21f9293cb2,0.27450980392156865,0.27450980392156865,0.27450980392156865,0.27450980392156865,0.27450980392156865,0.27450980392156865,0.27450980392156865,0.27450980392156865
227,35,0.6,20200411,11,优,6,89,74,35,22,NaN,1,河东子站,5e9143ed690d8b21f9293c4e,0.26330532212885155,0.26330532212885155,0.26330532212885155,0.26330532212885155,0.26330532212885155,0.26330532212885155,0.26330532212885155,0.26330532212885155
106,99,0.6,20200411,11,良,17,62,65,78,74,细颗粒物(PM2.5),1,监测站,5e914377690d8b21f9293bd1,0.8487394957983193,0.8487394957983193,0.8487394957983193,0.8487394957983193,0.8487394957983193,0.8487394957983193,0.8487394957983193,0.8487394957983193
325,23,0.7,20200411,11,优,19,28,30,-,16,NaN,1,零陵南津渡,5e914450690d8b21f9293cb3,0.13725490196078433,0.13725490196078433,0.13725490196078433,0.13725490196078433,0.13725490196078433,0.13725490196078433,0.13725490196078433,0.13725490196078433
330,53,0.8,20200411,11,良,19,62,52,55,34,颗粒物(PM10),10,新市府,5e914455690d8b21f9293cb8,0.49299719887955185,0.49299719887955185,0.49299719887955185,0.49299719887955185,0.49299719887955185,0.49299719887955185,0.49299719887955185,0.49299719887955185
176,73,0.6,20200411,11,良,58,24,44,76,53,细颗粒物(PM2.5),10,龙岩师专,5e9143bc690d8b21f9293c19,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411
334,43,1.3,20200411,11,优,33,74,79,42,30,NaN,10,张家港市监测站,5e914459690d8b21f9293cbc,0.3389355742296919,0.3389355742296919,0.3389355742296919,0.3389355742296919,0.3389355742296919,0.3389355742296919,0.3389355742296919,0.3389355742296919
332,70,1.7,20200411,11,良,25,85,29,90,38,颗粒物(PM10),10,东风水库,5e914457690d8b21f9293cba,0.7394957983193278,0.7394957983193278,0.7394957983193278,0.7394957983193278,0.7394957983193278,0.7394957983193278,0.7394957983193278,0.7394957983193278
327,51,0.5,20200411,11,良,25,108,44,51,28,颗粒物(PM10),10,实验中学,5e914452690d8b21f9293cb5,0.4649859943977591,0.4649859943977591,0.4649859943977591,0.4649859943977591,0.4649859943977591,0.4649859943977591,0.4649859943977591,0.4649859943977591
273,43,0.7,20200411,11,优,15,100,56,43,25,NaN,10,州水务局,5e91441c690d8b21f9293c7f,0.3389355742296919,0.3389355742296919,0.3389355742296919,0.3389355742296919,0.3389355742296919,0.3389355742296919,0.3389355742296919,0.3389355742296919
305,84,0.5,20200411,11,良,24,62,56,79,62,细颗粒物(PM2.5),10,黄河新村,5e91443c690d8b21f9293c9f,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888
297,119,0.9,20200411,11,轻度污染,47,69,56,188,54,颗粒物(PM10),10,市环境监测站,5e914434690d8b21f9293c97,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616
343,67,1,20200411,11,良,23,84,53,54,48,细颗粒物(PM2.5),10,烟厂,5e914462690d8b21f9293cc6,0.680672268907563,0.680672268907563,0.680672268907563,0.680672268907563,0.680672268907563,0.680672268907563,0.680672268907563,0.680672268907563
222,69,0.5,20200411,11,良,31,98,33,80,50,细颗粒物(PM2.5),10,监测站,5e9143e9690d8b21f9293c49,0.7282913165266106,0.7282913165266106,0.7282913165266106,0.7282913165266106,0.7282913165266106,0.7282913165266106,0.7282913165266106,0.7282913165266106
239,107,0.5,20200411,11,轻度污染,20,43,30,164,30,颗粒物(PM10),10,艾青诗歌馆,5e9143fb690d8b21f9293c5b,0.022408963585434174,0.022408963585434174,0.022408963585434174,0.022408963585434174,0.022408963585434174,0.022408963585434174,0.022408963585434174,0.022408963585434174
87,122,0.8,20200411,11,轻度污染,13,102,72,193,44,颗粒物(PM10),10,共和县恰卜恰镇,5e914366690d8b21f9293bbe,0.056022408963585436,0.056022408963585436,0.056022408963585436,0.056022408963585436,0.056022408963585436,0.056022408963585436,0.056022408963585436,0.056022408963585436
240,51,0.5,20200411,11,良,27,89,52,52,29,颗粒物(PM10),10,职工医院,5e9143fc690d8b21f9293c5c,0.4649859943977591,0.4649859943977591,0.4649859943977591,0.4649859943977591,0.4649859943977591,0.4649859943977591,0.4649859943977591,0.4649859943977591
223,61,0.8,20200411,11,良,26,133,96,72,37,颗粒物(PM10),10,荣成市环保局办公楼,5e9143ea690d8b21f9293c4a,0.6050420168067226,0.6050420168067226,0.6050420168067226,0.6050420168067226,0.6050420168067226,0.6050420168067226,0.6050420168067226,0.6050420168067226
163,118,0.6,20200411,11,轻度污染,13,122,51,109,89,细颗粒物(PM2.5),10,环保局,5e9143af690d8b21f9293c0b,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098
266,32,0.6,20200411,11,优,32,68,53,32,15,NaN,10,市第四中学,5e914415690d8b21f9293c77,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808
272,67,0.5,20200411,11,良,27,138,90,84,26,颗粒物(PM10),10,文登市环保局,5e91441b690d8b21f9293c7e,0.680672268907563,0.680672268907563,0.680672268907563,0.680672268907563,0.680672268907563,0.680672268907563,0.680672268907563,0.680672268907563
124,74,0.9,20200411,11,良,25,60,23,98,50,颗粒物(PM10),11,高新区政府,5e914389690d8b21f9293be3,0.7759103641456583,0.7759103641456583,0.7759103641456583,0.7759103641456583,0.7759103641456583,0.7759103641456583,0.7759103641456583,0.7759103641456583
199,42,1,20200411,11,优,10,61,49,42,23,NaN,11,州监测站,5e9143d2690d8b21f9293c30,0.33053221288515405,0.33053221288515405,0.33053221288515405,0.33053221288515405,0.33053221288515405,0.33053221288515405,0.33053221288515405,0.33053221288515405
203,70,0.8,20200411,11,良,15,130,108,87,51,细颗粒物(PM2.5),11,2号,5e9143d6690d8b21f9293c35,0.7394957983193278,0.7394957983193278,0.7394957983193278,0.7394957983193278,0.7394957983193278,0.7394957983193278,0.7394957983193278,0.7394957983193278
44,49,0.5,20200411,11,优,11,119,45,49,25,NaN,11,州环境监测站,5e914340690d8b21f9293b93,0.43137254901960786,0.43137254901960786,0.43137254901960786,0.43137254901960786,0.43137254901960786,0.43137254901960786,0.43137254901960786,0.43137254901960786
94,48,0.7,20200411,11,优,14,36,15,48,27,NaN,11,东仁乐园,5e91436c690d8b21f9293bc5,0.4061624649859944,0.4061624649859944,0.4061624649859944,0.4061624649859944,0.4061624649859944,0.4061624649859944,0.4061624649859944,0.4061624649859944
286,62,0.5,20200411,11,良,55,20,24,73,43,颗粒物(PM10),11,洪文,5e91442a690d8b21f9293c8c,0.6134453781512605,0.6134453781512605,0.6134453781512605,0.6134453781512605,0.6134453781512605,0.6134453781512605,0.6134453781512605,0.6134453781512605
284,47,0.4,20200411,11,优,14,96,54,47,18,NaN,11,教育园区,5e914428690d8b21f9293c8a,0.3949579831932773,0.3949579831932773,0.3949579831932773,0.3949579831932773,0.3949579831932773,0.3949579831932773,0.3949579831932773,0.3949579831932773
338,116,0.4,20200411,11,轻度污染,15,93,87,181,41,颗粒物(PM10),11,监测站,5e91445d690d8b21f9293cc0,0.03361344537815126,0.03361344537815126,0.03361344537815126,0.03361344537815126,0.03361344537815126,0.03361344537815126,0.03361344537815126,0.03361344537815126
112,100,1.7,20200411,11,良,37,51,40,88,75,细颗粒物(PM2.5),11,沈家营,5e91437d690d8b21f9293bd7,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815,0.008403361344537815
25,67,0.8,20200411,11,良,23,84,56,84,48,"颗粒物(PM10),细颗粒物(PM2.5)",11,市环保局,5e91432d690d8b21f9293b7f,0.680672268907563,0.680672268907563,0.680672268907563,0.680672268907563,0.680672268907563,0.680672268907563,0.680672268907563,0.680672268907563
28,52,0.5,20200411,11,良,16,99,67,54,26,颗粒物(PM10),11,沧县城建局,5e914330690d8b21f9293b82,0.484593837535014,0.484593837535014,0.484593837535014,0.484593837535014,0.484593837535014,0.484593837535014,0.484593837535014,0.484593837535014
60,53,0.6,20200411,11,良,12,107,68,56,21,颗粒物(PM10),11,综合楼,5e91434d690d8b21f9293ba3,0.49299719887955185,0.49299719887955185,0.49299719887955185,0.49299719887955185,0.49299719887955185,0.49299719887955185,0.49299719887955185,0.49299719887955185
279,129,0.7,20200411,11,轻度污染,15,-,61,208,26,颗粒物(PM10),11,农水大厦,5e914423690d8b21f9293c85,0.0700280112044818,0.0700280112044818,0.0700280112044818,0.0700280112044818,0.0700280112044818,0.0700280112044818,0.0700280112044818,0.0700280112044818
153,78,0.6,20200411,11,良,11,129,84,79,57,细颗粒物(PM2.5),11,环保局子站,5e9143a5690d8b21f9293c01,0.7927170868347339,0.7927170868347339,0.7927170868347339,0.7927170868347339,0.7927170868347339,0.7927170868347339,0.7927170868347339,0.7927170868347339
48,70,0.5,20200411,11,良,18,109,55,79,51,细颗粒物(PM2.5),11,江湾东路,5e914343690d8b21f9293b97,0.7394957983193278,0.7394957983193278,0.7394957983193278,0.7394957983193278,0.7394957983193278,0.7394957983193278,0.7394957983193278,0.7394957983193278
13,68,0.8,20200411,11,良,24,74,62,86,25,颗粒物(PM10),119,豫源饭店,5e91431f690d8b21f9293b73,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801
21,63,0.6,20200411,11,良,6,72,65,75,41,颗粒物(PM10),12,牛尾岭水库,5e914327690d8b21f9293b7b,0.6358543417366946,0.6358543417366946,0.6358543417366946,0.6358543417366946,0.6358543417366946,0.6358543417366946,0.6358543417366946,0.6358543417366946
166,70,0.9,20200411,11,良,24,78,48,90,32,颗粒物(PM10),12,市环保局,5e9143b2690d8b21f9293c0e,0.7394957983193278,0.7394957983193278,0.7394957983193278,0.7394957983193278,0.7394957983193278,0.7394957983193278,0.7394957983193278,0.7394957983193278
308,77,0.5,20200411,11,良,12,126,72,91,56,细颗粒物(PM2.5),12,妇幼医院,5e91443f690d8b21f9293ca2,0.7871148459383753,0.7871148459383753,0.7871148459383753,0.7871148459383753,0.7871148459383753,0.7871148459383753,0.7871148459383753,0.7871148459383753
130,75,1,20200411,11,良,34,84,36,88,55,细颗粒物(PM2.5),12,科干所,5e91438e690d8b21f9293be9,0.7815126050420168,0.7815126050420168,0.7815126050420168,0.7815126050420168,0.7815126050420168,0.7815126050420168,0.7815126050420168,0.7815126050420168
304,65,0.8,20200411,11,良,26,85,52,47,47,细颗粒物(PM2.5),12,监测站,5e91443b690d8b21f9293c9e,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
318,68,1.1,20200411,11,良,36,25,22,85,46,颗粒物(PM10),12,市环保局,5e914449690d8b21f9293cac,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801
263,50,0.7,20200411,11,优,17,62,24,38,35,NaN,12,党校,5e914413690d8b21f9293c74,0.44537815126050423,0.44537815126050423,0.44537815126050423,0.44537815126050423,0.44537815126050423,0.44537815126050423,0.44537815126050423,0.44537815126050423
43,65,0.4,20200411,11,良,22,33,8,79,32,颗粒物(PM10),12,市环保局江州分局,5e91433f690d8b21f9293b92,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
313,57,0.6,20200411,11,良,32,104,79,64,31,颗粒物(PM10),12,开发区,5e914444690d8b21f9293ca7,0.5518207282913166,0.5518207282913166,0.5518207282913166,0.5518207282913166,0.5518207282913166,0.5518207282913166,0.5518207282913166,0.5518207282913166
111,25,0.5,20200411,11,优,24,77,78,1,1,NaN,12,黄山区政府5号楼,5e91437c690d8b21f9293bd6,0.1568627450980392,0.1568627450980392,0.1568627450980392,0.1568627450980392,0.1568627450980392,0.1568627450980392,0.1568627450980392,0.1568627450980392
341,68,0.7,20200411,11,良,26,72,73,84,49,细颗粒物(PM2.5),12,睦岗子站,5e91445f690d8b21f9293cc3,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801,0.6918767507002801
255,84,0.6,20200411,11,良,23,118,33,117,52,颗粒物(PM10),12,监测站,5e91440a690d8b21f9293c6b,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888,0.8123249299719888
233,42,0.7,20200411,11,优,20,83,73,40,29,NaN,13,市环保局,5e9143f5690d8b21f9293c55,0.33053221288515405,0.33053221288515405,0.33053221288515405,0.33053221288515405,0.33053221288515405,0.33053221288515405,0.33053221288515405,0.33053221288515405
224,59,0.6,20200411,11,良,40,147,95,68,40,颗粒物(PM10),13,乳山市环保局,5e9143eb690d8b21f9293c4b,0.5742296918767507,0.5742296918767507,0.5742296918767507,0.5742296918767507,0.5742296918767507,0.5742296918767507,0.5742296918767507,0.5742296918767507
256,55,0.6,20200411,11,良,33,71,20,59,32,颗粒物(PM10),13,尖草坪,5e91440c690d8b21f9293c6d,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238,0.5238095238095238
215,48,0.6,20200411,11,优,32,76,50,48,22,NaN,13,北戴河环保局,5e9143e2690d8b21f9293c41,0.4061624649859944,0.4061624649859944,0.4061624649859944,0.4061624649859944,0.4061624649859944,0.4061624649859944,0.4061624649859944,0.4061624649859944
264,64,0.6,20200411,11,良,18,101,38,74,46,细颗粒物(PM2.5),13,光明,5e914414690d8b21f9293c75,0.6554621848739496,0.6554621848739496,0.6554621848739496,0.6554621848739496,0.6554621848739496,0.6554621848739496,0.6554621848739496,0.6554621848739496
347,53,0.5,20200411,11,良,8,110,69,56,20,颗粒物(PM10),13,沙坡头消防站,5e914465690d8b21f9293cca,0.49299719887955185,0.49299719887955185,0.49299719887955185,0.49299719887955185,0.49299719887955185,0.49299719887955185,0.49299719887955185,0.49299719887955185
71,105,0.3,20200411,11,轻度污染,14,92,84,160,-,颗粒物(PM10),13,监测站,5e914357690d8b21f9293bae,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549,0.0196078431372549
321,26,0.2,20200411,11,优,16,81,88,-,13,NaN,14,龙虎山,5e91444c690d8b21f9293caf,0.16246498599439776,0.16246498599439776,0.16246498599439776,0.16246498599439776,0.16246498599439776,0.16246498599439776,0.16246498599439776,0.16246498599439776
232,51,0.7,20200411,11,良,31,94,86,52,33,颗粒物(PM10),14,金平子站,5e9143f4690d8b21f9293c54,0.4649859943977591,0.4649859943977591,0.4649859943977591,0.4649859943977591,0.4649859943977591,0.4649859943977591,0.4649859943977591,0.4649859943977591
331,27,0.6,20200411,11,优,5,86,56,22,12,NaN,14,玉树县结古镇,5e914456690d8b21f9293cb9,0.1792717086834734,0.1792717086834734,0.1792717086834734,0.1792717086834734,0.1792717086834734,0.1792717086834734,0.1792717086834734,0.1792717086834734
