,AQI,CO,Date,Hour,Level,NO2,O3_1h,O3_8h,PM10,PM25,PrimaryPollution,SO2,WatchPoint,_id,AQIrank,PM25rank,PM10rank,COrank,NO2rank,O3_1hrank,O3_8hrank,SO2rank
163,49,0.5,20200411,12,优,33,37,50,37,34,NaN,-,监测站大楼,5e9151c6690d8b21f9293d83,0.49853372434017595,0.49853372434017595,0.49853372434017595,0.49853372434017595,0.49853372434017595,0.49853372434017595,0.49853372434017595,0.49853372434017595
1,500,0.8,20200411,12,严重污染,17,55,60,1911,466,颗粒物(PM10),-,电视台,5e915124690d8b21f9293cd7,0.530791788856305,0.530791788856305,0.530791788856305,0.530791788856305,0.530791788856305,0.530791788856305,0.530791788856305,0.530791788856305
216,31,0.5,20200411,12,优,8,89,76,31,21,NaN,1,河东子站,5e915203690d8b21f9293dbe,0.2287390029325513,0.2287390029325513,0.2287390029325513,0.2287390029325513,0.2287390029325513,0.2287390029325513,0.2287390029325513,0.2287390029325513
309,31,1,20200411,12,优,7,55,39,31,17,NaN,1,甘溪港,5e915263690d8b21f9293e22,0.2287390029325513,0.2287390029325513,0.2287390029325513,0.2287390029325513,0.2287390029325513,0.2287390029325513,0.2287390029325513,0.2287390029325513
71,44,1,20200411,12,优,8,111,67,44,24,NaN,1,通天岩,5e915169690d8b21f9293d1f,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453,0.45454545454545453
105,108,0.6,20200411,12,轻度污染,17,76,66,87,81,细颗粒物(PM2.5),1,监测站,5e915189690d8b21f9293d41,0.01466275659824047,0.01466275659824047,0.01466275659824047,0.01466275659824047,0.01466275659824047,0.01466275659824047,0.01466275659824047,0.01466275659824047
286,63,0.6,20200411,12,良,16,77,66,52,45,细颗粒物(PM2.5),1,平桥分局,5e91524b690d8b21f9293e09,0.6656891495601173,0.6656891495601173,0.6656891495601173,0.6656891495601173,0.6656891495601173,0.6656891495601173,0.6656891495601173,0.6656891495601173
180,12,0.7,20200411,12,优,13,38,62,10,7,NaN,1,省林业公司,5e9151d6690d8b21f9293d95,0.04105571847507331,0.04105571847507331,0.04105571847507331,0.04105571847507331,0.04105571847507331,0.04105571847507331,0.04105571847507331,0.04105571847507331
252,68,0.5,20200411,12,良,12,119,50,79,49,细颗粒物(PM2.5),10,光明,5e915228690d8b21f9293de5,0.7331378299120235,0.7331378299120235,0.7331378299120235,0.7331378299120235,0.7331378299120235,0.7331378299120235,0.7331378299120235,0.7331378299120235
111,98,1.6,20200411,12,良,35,50,43,91,73,细颗粒物(PM2.5),10,沈家营,5e91518e690d8b21f9293d47,0.8592375366568915,0.8592375366568915,0.8592375366568915,0.8592375366568915,0.8592375366568915,0.8592375366568915,0.8592375366568915,0.8592375366568915
