,AQI,CO,Date,Hour,Level,NO2,O3_1h,O3_8h,PM10,PM25,PrimaryPollution,SO2,WatchPoint,_id,AQIrank,PM25rank,PM10rank,COrank,NO2rank,O3_1hrank,O3_8hrank,SO2rank
165,40,0.5,20200411,14,优,22,54,41,-,28,NaN,-,监测站大楼,5e916de8690d8b21f9294063,0.39420289855072466,0.39420289855072466,0.39420289855072466,0.39420289855072466,0.39420289855072466,0.39420289855072466,0.39420289855072466,0.39420289855072466
343,38,0.4,20200411,14,优,9,119,78,32,8,NaN,-,莲花山,5e916e9a690d8b21f9294123,0.3565217391304348,0.3565217391304348,0.3565217391304348,0.3565217391304348,0.3565217391304348,0.3565217391304348,0.3565217391304348,0.3565217391304348
190,32,0.5,20200411,14,优,-,72,52,32,14,NaN,-,那曲监测站,5e916dff690d8b21f929407c,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608
204,23,0.5,20200411,14,优,12,73,74,12,6,NaN,-,市环境监测站,5e916e0d690d8b21f929408b,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043
313,34,0.9,20200411,14,优,6,71,48,34,17,NaN,1,甘溪港,5e916e7d690d8b21f9294102,0.263768115942029,0.263768115942029,0.263768115942029,0.263768115942029,0.263768115942029,0.263768115942029,0.263768115942029,0.263768115942029
290,62,0.6,20200411,14,良,17,96,73,64,44,细颗粒物(PM2.5),1,平桥分局,5e916e67690d8b21f92940e9,0.7101449275362319,0.7101449275362319,0.7101449275362319,0.7101449275362319,0.7101449275362319,0.7101449275362319,0.7101449275362319,0.7101449275362319
314,14,0.7,20200411,14,优,20,36,29,14,8,NaN,1,零陵南津渡,5e916e7e690d8b21f9294103,0.034782608695652174,0.034782608695652174,0.034782608695652174,0.034782608695652174,0.034782608695652174,0.034782608695652174,0.034782608695652174,0.034782608695652174
22,32,0.2,20200411,14,优,7,102,82,-,21,NaN,1,万寿西宫,5e916d5a690d8b21f9293fcc,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608,0.21739130434782608
177,23,0.6,20200411,14,优,26,73,72,20,15,NaN,10,湖东路四小,5e916df3690d8b21f929406f,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043
281,53,0.7,20200411,14,良,14,97,79,-,37,细颗粒物(PM2.5),10,襄城运动路,5e916e5e690d8b21f92940e0,0.5594202898550724,0.5594202898550724,0.5594202898550724,0.5594202898550724,0.5594202898550724,0.5594202898550724,0.5594202898550724,0.5594202898550724
